gvkey,datadate,tic,actq,ancq,epsfxq,lctq,ltq,revtq,capxy,roa,roe,pe_inc,divyield,pcf,roce,fcf_ocf,debt_ebitda,gpm,opmad,evm,intcov_ratio,at_turn,cfm,npm,PEG_trailing,de_ratio,curr_ratio,ptb,price,relative_quarterly_return,target
1690,2005-06-30,AAPL,9376.0,1112.0,0.37,3123.0,3667.0,3520.0,164.0,0.176,0.18,1.419,,17.48,0.246,0.9,0.0,0.302,0.108,17.354,116.333,1.326,0.094,0.08,,0.579,2.727,5.477,36.81,-0.12572781588851956,0.42493708157985854
1690,2005-09-30,AAPL,10300.0,1251.0,0.5,3484.0,4085.0,3678.0,260.0,0.185,0.208,43.474,,22.547,0.263,0.897,0.0,0.302,0.118,24.655,,1.421,0.109,0.096,0.211,0.547,2.956,7.352,53.61,0.42493708157985854,0.3251284246578592
1690,2005-12-31,AAPL,12162.0,2019.0,0.65,5060.0,5801.0,5749.0,82.0,0.21,0.234,1.322,,28.484,0.301,0.861,0.0,0.296,0.123,19.534,,1.398,0.111,0.099,0.004,0.595,2.72,6.605,71.89,0.3251284246578592,-0.1648389914637889
1690,2006-03-31,AAPL,11286.0,2625.0,0.47,4456.0,5229.0,4359.0,275.0,0.2,0.228,1.078,,36.784,0.292,0.686,0.0,0.297,0.123,20.389,,1.381,0.111,0.1,,0.599,2.675,5.561,62.72,-0.1648389914637889,-0.06787233056321162
1690,2006-06-30,AAPL,12491.0,2623.0,0.54,5023.0,5784.0,4370.0,512.0,0.197,0.228,1.127,,30.191,0.289,0.683,0.0,0.299,0.125,21.002,,1.326,0.115,0.103,,0.617,2.566,5.934,57.27,-0.06787233056321162,0.2924744716270351
1690,2006-09-30,AAPL,14509.0,2696.0,0.62,6471.0,7221.0,4837.0,657.0,0.185,0.219,40.379,,35.475,0.281,0.704,0.0,0.301,0.127,24.725,,1.343,0.115,0.103,0.184,0.723,2.242,7.598,76.98,0.2924744716270351,0.04038344110293046
1690,2006-12-31,AAPL,16664.0,2797.0,1.14,7337.0,8233.0,7115.0,142.0,0.217,0.255,1.091,,19.446,0.333,0.809,0.0,0.314,0.146,18.409,,1.259,0.129,0.117,0.01,0.675,2.36,6.216,84.84,0.04038344110293046,0.09331524851803263
1690,2007-03-31,AAPL,16029.0,2682.0,0.87,5485.0,6450.0,5264.0,247.0,0.228,0.272,1.37,,22.743,0.355,0.864,0.0,0.328,0.161,17.877,,1.225,0.141,0.129,0.015,0.647,2.455,8.192,92.91,0.09331524851803263,0.2554728334430756
1690,2007-06-30,AAPL,18745.0,2902.0,0.92,6992.0,8243.0,5410.0,530.0,0.241,0.281,1.397,,24.938,0.37,0.86,0.0,0.343,0.175,19.145,,1.175,0.151,0.139,0.016,0.643,2.509,8.555,122.04,0.2554728334430756,0.22847674989856848
1690,2007-09-30,AAPL,21956.0,3391.0,1.01,9299.0,10815.0,6217.0,735.0,0.221,0.274,46.366,,29.167,0.36,0.866,0.0,0.352,0.184,28.448,,1.128,0.159,0.146,0.304,0.744,2.361,10.53,153.47,0.22847674989856848,0.34153411557801405
1690,2007-12-31,AAPL,26189.0,3850.0,1.76,10535.0,13235.0,9608.0,224.0,0.261,0.303,0.979,,17.051,0.405,0.873,0.0,0.363,0.197,22.219,,1.107,0.167,0.154,0.018,0.68,2.566,6.249,198.08,0.34153411557801405,-0.1763461277626407
1690,2008-03-31,AAPL,26736.0,3735.0,1.16,9634.0,12418.0,7512.0,384.0,0.248,0.292,1.39,,24.106,0.389,0.874,0.0,0.358,0.193,22.755,,1.07,0.165,0.151,0.018,0.712,2.568,8.885,143.5,-0.1763461277626407,0.19911172085184214
1690,2008-06-30,AAPL,27998.0,3711.0,1.19,9218.0,12087.0,7464.0,688.0,0.235,0.281,1.185,,21.464,0.375,0.872,0.0,0.355,0.191,23.032,,1.048,0.163,0.149,0.019,0.704,2.659,7.352,167.44,0.19911172085184214,-0.23240842988533206
1690,2008-09-30,AAPL,34690.0,4882.0,1.26,14092.0,18542.0,7895.0,1091.0,0.207,0.262,17.289,,8.585,0.353,0.886,0.0,0.357,0.193,15.045,,1.001,0.163,0.149,0.335,0.882,2.462,3.795,113.66,-0.23240842988533206,-0.023494039128952093
1690,2008-12-31,AAPL,35163.0,7624.0,2.5,14757.0,19878.0,11880.0,339.0,0.236,0.281,0.522,,7.401,0.384,0.888,0.0,0.37,0.209,14.507,,0.962,0.155,0.158,0.011,0.771,2.612,3.345,85.35,-0.023494039128952093,0.3483020356581902
1690,2009-03-31,AAPL,33853.0,9384.0,1.79,13751.0,18926.0,9084.0,439.0,0.245,0.287,0.72,,11.655,0.405,0.89,0.0,0.387,0.227,11.826,,0.924,0.154,0.167,0.014,0.79,2.542,4.813,105.12,0.3483020356581902,0.20270992183545622
1690,2009-06-30,AAPL,35170.0,12970.0,2.01,16661.0,22252.0,9734.0,685.0,0.258,0.3,0.795,,13.283,0.432,0.904,0.0,0.402,0.246,9.798,,0.889,0.151,0.177,0.015,0.846,2.343,5.61,142.43,0.20270992183545622,0.1514911205703331
1690,2009-09-30,AAPL,31555.0,15946.0,2.77,11506.0,15861.0,12207.0,1144.0,0.285,0.296,22.017,,17.724,0.446,0.887,0.0,0.417,0.274,13.424,,0.985,0.209,0.192,0.369,0.501,2.742,5.318,185.35,0.1514911205703331,0.08205387524095498
1690,2009-12-31,AAPL,33332.0,20594.0,3.67,13097.0,18158.0,15683.0,376.0,0.311,0.341,0.714,,15.46,0.51,0.902,0.0,0.426,0.286,10.239,,0.969,0.231,0.2,0.013,0.639,2.434,4.815,210.732,0.08205387524095498,0.06643840049788707
1690,2010-03-31,AAPL,32336.0,24721.0,3.33,12229.0,17709.0,13499.0,650.0,0.328,0.348,0.779,,17.326,0.511,0.9,0.0,0.429,0.294,11.041,,0.99,0.249,0.211,0.014,0.558,2.475,5.488,235.0,0.06643840049788707,0.18896231824887955
1690,2010-06-30,AAPL,36033.0,28692.0,3.51,15612.0,21614.0,15700.0,1245.0,0.339,0.345,0.654,,13.861,0.501,0.894,0.0,0.424,0.291,11.432,,1.023,0.26,0.214,0.012,0.489,2.541,4.731,251.53,0.18896231824887955,0.020898101233745248
1690,2010-09-30,AAPL,41678.0,33505.0,4.64,20722.0,27392.0,20343.0,2005.0,0.315,0.326,20.538,,15.349,0.463,0.892,0.0,0.408,0.282,13.455,,1.063,0.231,0.215,0.357,0.573,2.011,5.479,283.75,0.020898101233745248,0.03474238262220308
1690,2010-12-31,AAPL,43927.0,42815.0,6.43,23795.0,32076.0,26741.0,1214.0,0.361,0.369,0.704,,14.407,0.518,0.874,0.0,0.403,0.282,11.038,,1.076,0.234,0.218,0.012,0.534,2.128,5.416,322.56,0.03474238262220308,0.026221794643125573
1690,2011-03-31,AAPL,46997.0,47907.0,6.4,24327.0,33427.0,24667.0,1838.0,0.377,0.388,0.592,,12.149,0.549,0.879,0.0,0.407,0.29,10.355,,1.088,0.239,0.224,0.009,0.553,1.997,4.756,348.5075,0.026221794643125573,-0.032921120149050354
1690,2011-06-30,AAPL,46898.0,59860.0,7.79,26859.0,37415.0,28571.0,2615.0,0.4,0.416,0.544,,10.883,0.59,0.897,0.0,0.414,0.304,9.263,,1.104,0.251,0.235,0.008,0.559,1.876,4.653,335.67,-0.032921120149050354,0.27927567962419153
1690,2011-09-30,AAPL,44988.0,71383.0,7.05,27970.0,39756.0,28270.0,4260.0,0.372,0.379,13.808,,9.465,0.543,0.886,0.0,0.422,0.312,9.95,,1.13,0.256,0.239,0.189,0.519,1.608,4.19,381.32,0.27927567962419153,-0.049423498719132875
1690,2011-12-31,AAPL,54771.0,83910.0,13.87,34607.0,48627.0,46333.0,1321.0,0.449,0.456,0.552,,11.162,0.661,0.904,0.0,0.441,0.339,7.505,,1.12,0.275,0.258,0.007,0.535,1.702,5.069,405.0,-0.049423498719132875,0.36040376731693513
1690,2012-03-31,AAPL,50712.0,100222.0,12.3,32036.0,48436.0,39186.0,2778.0,0.467,0.47,0.503,,10.18,0.683,0.902,0.0,0.457,0.357,7.522,,1.111,0.289,0.271,0.006,0.515,1.625,4.73,599.55,0.36040376731693513,0.006943530793067754
1690,2012-06-30,AAPL,51943.0,110953.0,9.32,33060.0,51150.0,35023.0,4834.0,0.436,0.428,0.559,1.59,11.958,0.626,0.876,0.0,0.46,0.356,8.236,,1.046,0.289,0.27,0.007,0.493,1.585,4.991,584.0,0.006943530793067754,0.08186231165087521
1690,2012-09-30,AAPL,57653.0,118411.0,8.67,38542.0,57854.0,35966.0,8295.0,0.4,0.385,13.257,1.81,10.826,0.567,0.837,0.0,0.459,0.353,10.72,,1.07,0.288,0.267,0.19,0.489,1.496,4.169,667.105,0.08186231165087521,-0.18959632944308324
1690,2012-12-31,AAPL,72348.0,123740.0,13.81,46879.0,68742.0,54512.0,2317.0,0.377,0.355,0.357,2.4,7.307,0.522,0.836,0.0,0.444,0.335,9.426,,0.96,0.279,0.253,0.005,0.492,1.546,2.899,532.1729,-0.18959632944308324,-0.2635476049759604
1690,2013-03-31,AAPL,63337.0,131406.0,10.09,35508.0,59253.0,43603.0,4325.0,0.335,0.309,0.383,2.71,7.64,0.455,0.822,0.0,0.425,0.309,9.105,,0.927,0.265,0.235,0.007,0.481,1.593,2.778,442.66,-0.2635476049759604,-0.13800364381682484
1690,2013-06-30,AAPL,68219.0,131637.0,7.47,36319.0,76502.0,35323.0,6210.0,0.306,0.274,0.434,2.5,8.368,0.405,0.817,0.076,0.418,0.295,8.59,941.755,0.884,0.258,0.223,0.009,0.52,1.663,3.175,396.53,-0.13800364381682484,0.1610717764402796
1690,2013-09-30,AAPL,73286.0,133714.0,8.26,43658.0,83451.0,37472.0,8165.0,0.291,0.272,13.989,2.19,9.323,0.379,0.848,0.304,0.416,0.287,7.993,360.287,0.892,0.256,0.217,0.317,0.675,1.679,3.573,476.75,0.1610717764402796,0.07755916508785776
1690,2013-12-31,AAPL,80347.0,144837.0,14.5,53769.0,95500.0,57594.0,1985.0,0.284,0.258,0.466,2.32,8.872,0.362,0.852,0.225,0.416,0.283,7.764,223.873,0.842,0.255,0.213,0.012,0.615,1.685,3.172,561.02,0.07755916508785776,-0.05625197763780698
1690,2014-03-31,AAPL,70541.0,135448.0,11.62,43208.0,85810.0,45646.0,3367.0,0.28,0.26,0.54,2.08,10.108,0.357,0.866,0.293,0.421,0.286,7.873,164.875,0.84,0.257,0.214,0.017,0.687,1.652,3.904,536.74,-0.05625197763780698,-0.8738034285709911
1690,2014-06-30,AAPL,67949.0,154571.0,1.28,46205.0,101580.0,37432.0,5745.0,0.282,0.272,4.126,1.83,10.888,0.364,0.863,0.346,0.428,0.288,8.585,145.932,0.828,0.26,0.216,,0.741,1.563,4.35,92.93,-0.8738034285709911,0.07799702046682189
1690,2014-09-30,AAPL,68531.0,163308.0,1.42,63448.0,120292.0,42123.0,9571.0,0.275,0.291,18.439,1.58,11.681,0.365,0.84,0.584,0.429,0.287,10.361,136.727,0.833,0.26,0.216,0.876,1.078,1.08,5.292,100.75,0.07799702046682189,0.051669706110669456
1690,2014-12-31,AAPL,83403.0,178491.0,3.06,73611.0,138566.0,74599.0,3217.0,0.306,0.317,4.328,1.46,10.574,0.407,0.847,0.442,0.434,0.297,8.768,137.555,0.867,0.264,0.223,,0.938,1.282,5.101,110.38,0.051669706110669456,0.12292114284511424
1690,2015-03-31,AAPL,67891.0,193303.0,2.33,58729.0,132188.0,58010.0,5586.0,0.316,0.342,4.026,1.6,9.838,0.43,0.845,0.502,0.439,0.302,9.098,125.68,0.868,0.268,0.225,,1.016,1.189,4.912,124.43,0.12292114284511424,0.01030799882152067
1690,2015-06-30,AAPL,70953.0,202198.0,1.85,65285.0,147474.0,49605.0,7629.0,0.319,0.355,3.251,1.84,7.935,0.429,0.859,0.546,0.442,0.302,9.106,111.102,0.873,0.271,0.226,,1.1,1.114,4.281,125.425,0.01030799882152067,-0.05123838407224268
1690,2015-09-30,AAPL,89378.0,201101.0,1.96,80610.0,171124.0,51501.0,11247.0,0.313,0.388,12.831,1.76,8.116,0.431,0.862,0.789,0.446,0.305,8.318,97.176,0.895,0.277,0.228,0.827,1.434,1.109,4.599,110.3,-0.05123838407224268,-0.11022901297690046
1690,2015-12-31,AAPL,76219.0,217065.0,3.28,76092.0,165017.0,75324.0,3612.0,0.303,0.362,2.566,2.15,7.147,0.405,0.845,0.686,0.45,0.301,8.685,80.418,0.839,0.279,0.229,,1.226,1.085,3.577,105.26,-0.11022901297690046,0.027705894877346315
1690,2016-03-31,AAPL,87592.0,217685.0,1.9,68265.0,174820.0,50557.0,5948.0,0.279,0.34,2.774,2.28,8.1,0.364,0.828,0.839,0.448,0.292,8.895,64.012,0.781,0.275,0.223,,1.307,1.117,3.565,108.99,0.027705894877346315,-0.14184799622397093
1690,2016-06-30,AAPL,93761.0,211841.0,1.42,71486.0,179061.0,42358.0,8757.0,0.253,0.32,3.091,2.15,9.05,0.326,0.804,0.995,0.444,0.284,8.867,50.111,0.736,0.268,0.218,,1.367,1.17,3.784,95.6,-0.14184799622397093,0.14946104733404408
1690,2016-09-30,AAPL,106869.0,214817.0,1.67,79006.0,193437.0,46852.0,12734.0,0.226,0.307,13.3,2.06,8.953,0.298,0.807,1.256,0.435,0.277,9.964,40.849,0.703,0.261,0.212,0.855,1.508,1.353,3.82,113.05,0.14946104733404408,-0.008039640160378614
1690,2016-12-31,AAPL,103332.0,227809.0,3.36,84130.0,198751.0,78351.0,3334.0,0.228,0.297,4.101,1.66,10.987,0.286,0.81,1.216,0.433,0.271,9.548,34.728,0.69,0.256,0.207,,1.441,1.293,4.511,115.82,-0.008039640160378614,0.18503605319116767
1690,2017-03-31,AAPL,101990.0,232542.0,2.1,73342.0,200450.0,52896.0,6309.0,0.221,0.296,4.467,1.65,12.006,0.277,0.803,1.284,0.431,0.269,10.161,30.994,0.682,0.255,0.207,,1.48,1.318,4.907,143.66,0.18503605319116767,-0.02318058017092861
1690,2017-06-30,AAPL,112875.0,232298.0,1.67,81302.0,212748.0,45408.0,8586.0,0.217,0.298,4.654,1.54,13.222,0.273,0.804,1.358,0.431,0.268,10.988,28.469,0.671,0.254,0.209,0.338,1.528,1.338,5.209,144.02,-0.02318058017092861,0.030536178493188126
1690,2017-09-30,AAPL,128645.0,246674.0,2.07,100814.0,241272.0,52579.0,12451.0,0.203,0.302,18.659,1.47,13.874,0.264,0.804,1.635,0.426,0.268,12.803,26.407,0.658,0.255,0.211,1.275,1.8,1.276,5.33,154.12,0.030536178493188126,0.036814621044653384
1690,2017-12-31,AAPL,143810.0,262984.0,3.89,115788.0,266595.0,88293.0,2810.0,0.214,0.311,4.577,1.41,13.94,0.273,0.816,1.5,0.426,0.269,12.091,25.379,0.654,0.253,0.211,0.427,1.703,1.313,6.421,169.23,0.036814621044653384,0.0036773947140575913
1690,2018-03-31,AAPL,130053.0,237449.0,2.73,89320.0,240624.0,61137.0,7005.0,0.209,0.338,4.505,1.56,13.619,0.268,0.805,1.533,0.425,0.267,12.085,23.642,0.662,0.257,0.215,0.491,1.802,1.331,7.208,167.78,0.0036773947140575913,0.07394363301195828
1690,2018-06-30,AAPL,115761.0,233436.0,2.34,88548.0,234248.0,53029.0,10272.0,0.21,0.376,5.145,1.28,14.945,0.27,0.808,1.515,0.424,0.265,12.294,22.273,0.681,0.262,0.22,0.568,1.904,1.314,9.532,185.11,0.07394363301195828,0.14362947571946116
1690,2018-09-30,AAPL,131339.0,234386.0,2.91,116866.0,258578.0,62900.0,13313.0,0.216,0.436,14.994,1.64,10.944,0.3,0.828,1.432,0.418,0.266,14.855,21.809,0.716,0.265,0.224,1.486,2.413,1.124,7.878,225.74,0.14362947571946116,-0.15839438964166808
1690,2018-12-31,AAPL,140828.0,232891.0,4.18,108283.0,255827.0,84310.0,3355.0,0.213,0.484,3.56,1.69,10.767,0.281,0.817,1.468,0.426,0.259,12.647,19.945,0.718,0.272,0.227,0.354,2.119,1.285,6.925,157.74,-0.15839438964166808,0.06045463299204745
1690,2019-03-31,AAPL,123346.0,218652.0,2.46,93772.0,236138.0,58015.0,5718.0,0.212,0.488,3.675,1.76,11.21,0.28,0.833,1.48,0.426,0.253,13.123,18.056,0.722,0.267,0.221,0.354,2.209,1.255,7.609,189.95,0.06045463299204745,0.008078548640772398
1690,2019-06-30,AAPL,134973.0,187266.0,2.18,89704.0,225783.0,53809.0,7718.0,0.214,0.499,4.434,1.48,13.671,0.286,0.844,1.471,0.426,0.249,13.201,17.728,0.738,0.262,0.215,0.384,2.285,1.298,9.78,197.92,0.008078548640772398,0.1274323924136509
1690,2019-09-30,AAPL,162819.0,175697.0,3.03,105718.0,248028.0,64040.0,10495.0,0.214,0.541,22.477,1.15,17.113,0.304,0.849,1.436,0.422,0.246,14.664,17.878,0.739,0.261,0.212,1.687,2.741,1.54,12.281,223.97,0.1274323924136509,0.2257714129921209
1690,2019-12-31,AAPL,163231.0,177387.0,4.99,102161.0,251087.0,91819.0,2107.0,0.227,0.552,5.398,1.13,16.336,0.31,0.874,1.427,0.424,0.247,14.403,19.059,0.797,0.26,0.215,0.355,2.514,1.493,13.359,293.65,0.2257714129921209,0.06597340475520408
1690,2020-03-31,AAPL,143753.0,176647.0,2.55,96094.0,241975.0,58313.0,3960.0,0.23,0.589,6.224,1.03,18.283,0.317,0.884,1.462,0.425,0.245,15.3,20.383,0.811,0.257,0.214,0.431,2.724,1.536,17.572,254.29,0.06597340475520408,0.23505381784362056
1690,2020-06-30,AAPL,140065.0,177279.0,2.58,95318.0,245062.0,59685.0,5525.0,0.238,0.647,9.783,0.635,27.584,0.333,0.896,1.48,0.424,0.245,17.195,22.02,0.832,0.255,0.213,0.667,2.982,1.527,30.532,364.8,0.23505381784362056,-0.7672756114517132
1690,2020-09-30,AAPL,143713.0,180175.0,0.73,105392.0,258549.0,64698.0,7309.0,0.229,0.697,36.296,0.689,25.089,0.343,0.909,1.609,0.418,0.241,27.483,23.073,0.829,0.249,0.209,2.757,3.957,1.364,29.705,115.81,-0.7672756114517132,0.0288752183966976
1690,2020-12-31,AAPL,154106.0,199948.0,1.68,132507.0,287830.0,111439.0,3500.0,0.262,0.829,32.84,0.676,22.894,0.378,0.902,1.395,0.425,0.252,21.536,27.239,0.894,0.254,0.217,,3.661,1.355,30.74,132.69,0.0288752183966976,-0.13715849426910875
1690,2021-03-31,AAPL,121465.0,215693.0,1.4,106385.0,267980.0,89584.0,5769.0,0.303,1.071,27.971,0.706,20.88,0.469,0.908,1.198,0.432,0.273,20.731,33.688,0.977,0.268,0.235,,3.88,1.272,30.059,122.15,-0.13715849426910875,0.03953810746851727
1690,2021-06-30,AAPL,114423.0,215417.0,1.3,107754.0,265560.0,81434.0,7862.0,0.333,1.259,29.712,0.58,24.037,0.532,0.908,1.077,0.442,0.288,20.242,38.334,1.032,0.282,0.25,,4.075,1.181,39.044,136.96,0.03953810746851727,0.030812122484817905
1690,2021-09-30,AAPL,134836.0,216166.0,1.24,125481.0,287912.0,83360.0,11085.0,0.351,1.443,29.465,0.532,26.067,0.563,0.893,1.153,0.444,0.298,20.776,41.191,1.084,0.29,0.259,1.088,4.564,1.075,42.986,141.5,0.030812122484817905,0.14843789616927938
1690,2021-12-31,AAPL,153154.0,228037.0,2.1,147574.0,309259.0,123945.0,2803.0,0.374,1.531,27.338,0.533,24.008,0.62,0.907,0.98,0.46,0.309,19.566,43.281,1.082,0.296,0.266,,4.212,1.075,37.461,177.57,0.14843789616927938,0.03279780581097036
1690,2022-03-31,AAPL,118180.0,232482.0,1.52,127508.0,283263.0,97278.0,5317.0,0.373,1.519,24.162,0.618,20.691,0.619,0.909,0.959,0.462,0.309,20.716,43.857,1.093,0.293,0.264,,4.297,1.024,35.742,174.61,0.03279780581097036,-0.05254698140447045
1690,2022-06-30,AAPL,112292.0,224017.0,1.2,129873.0,278202.0,82959.0,7419.0,0.367,1.494,25.944,0.585,21.372,0.616,0.91,0.963,0.462,0.305,20.755,42.626,1.092,0.286,0.257,,4.447,0.977,43.483,136.72,-0.05254698140447045,0.06359649615694762
1690,2022-09-30,AAPL,135405.0,217350.0,1.29,153982.0,302083.0,90146.0,10708.0,0.364,1.755,24.227,0.621,19.278,0.624,0.912,1.034,0.455,0.303,18.229,40.75,1.121,0.281,0.253,0.805,5.962,0.879,46.473,138.2,0.06359649615694762,-0.13064585947674834
1690,2022-12-31,AAPL,128777.0,217970.0,1.88,137286.0,290020.0,117154.0,3787.0,0.353,1.534,25.027,0.624,21.36,0.613,0.893,0.964,0.46,0.294,19.506,35.174,1.118,0.275,0.246,,4.953,0.902,41.115,129.93,-0.13064585947674834,0.19887275333436816
1690,2023-03-31,AAPL,112913.0,219247.0,1.52,120075.0,270002.0,94836.0,6703.0,0.357,1.62,30.042,0.542,25.441,0.627,0.89,0.955,0.462,0.292,19.243,32.281,1.126,0.275,0.245,,5.009,0.904,44.852,164.9,0.19887275333436816,0.09328932413892366
1690,2023-06-30,AAPL,122659.0,212379.0,1.26,124963.0,274764.0,81797.0,8796.0,0.362,1.665,31.522,0.511,25.976,0.641,0.893,0.933,0.465,0.292,20.879,29.863,1.124,0.277,0.247,,4.947,0.932,48.731,193.97,0.09328932413892366,-0.08086219571862518
1078,1969-12-31,ABT,,,0.78,,,109.473,,0.224,0.156,31.909,1.45,41.582,0.243,0.087,0.921,0.565,0.176,13.659,13.28,1.102,0.115,0.087,2.703,0.619,2.219,4.468,76.5,0.03822879909592014,-0.016087831323419288
1078,1970-03-31,ABT,,,0.69,,,107.694,,0.224,0.556,25.408,1.77,34.228,0.243,0.087,0.921,0.565,0.176,13.659,13.28,1.102,0.115,0.087,1.904,0.619,2.219,3.677,73.25,-0.016087831323419288,0.028254953336793287
1078,1970-06-30,ABT,,,0.61,,,108.9,,0.224,0.386,24.752,1.76,34.296,0.243,0.087,0.921,0.565,0.176,13.659,13.28,1.102,0.115,0.087,1.961,0.619,2.219,3.685,61.5,0.028254953336793287,-0.05231224341946383
1078,1970-09-30,ABT,,,0.74,,,114.421,,0.224,0.27,28.688,1.47,41.169,0.243,0.087,0.921,0.565,0.176,13.659,13.28,1.102,0.115,0.088,2.367,0.619,2.219,4.423,68.0,-0.05231224341946383,0.016006028346500667
1078,1970-12-31,ABT,,,0.88,,,126.488,,0.217,0.165,27.483,1.37,32.86,0.235,0.115,0.984,0.554,0.168,12.582,9.743,1.114,0.114,0.087,2.364,0.64,1.963,4.207,75.5,0.016006028346500667,-0.10676319562475511
1078,1971-03-31,ABT,,,0.34,,,108.659,,0.217,0.136,27.043,1.58,28.458,0.235,0.115,0.984,0.554,0.168,12.582,9.743,1.114,0.114,0.077,3.828,0.64,1.963,3.643,74.125,-0.10676319562475511,-0.11870805898006231
1078,1971-06-30,ABT,,,0.22,,,107.959,,0.217,0.115,29.014,1.74,25.899,0.235,0.115,0.984,0.554,0.168,12.582,9.743,1.114,0.114,0.065,27.562,0.64,1.963,3.316,64.875,-0.11870805898006231,0.011714140494701764
1078,1971-09-30,ABT,,,0.45,,,115.237,,0.217,0.1,30.754,1.89,23.801,0.235,0.115,0.984,0.554,0.168,12.582,9.743,1.114,0.114,0.056,,0.64,1.963,3.047,64.75,0.011714140494701764,-0.041994011792669594
1078,1971-12-31,ABT,236.48,228.125,0.7,92.099,197.084,126.25,,0.115,0.089,42.032,1.53,27.452,0.106,0.086,2.119,0.491,0.084,19.282,4.17,1.02,0.08,0.051,,0.698,2.568,3.633,64.5,-0.041994011792669594,0.0313414748044929
1078,1972-03-31,ABT,,,0.67,,,120.366,,0.115,0.099,36.703,1.47,28.597,0.106,0.086,2.119,0.491,0.084,19.282,4.17,1.011,0.08,0.059,,0.729,2.568,3.707,69.75,0.0313414748044929,0.11525504199432945
1078,1972-06-30,ABT,,,0.62,,,124.177,,0.115,0.121,32.531,1.39,30.316,0.106,0.086,2.119,0.491,0.084,19.282,4.17,1.046,0.08,0.069,23.654,0.722,2.568,3.852,77.75,0.11525504199432945,-0.06880500736182538
1078,1972-09-30,ABT,,,0.68,,,127.395,,0.115,0.131,27.2,1.51,27.738,0.106,0.086,2.119,0.491,0.084,19.282,4.17,1.072,0.08,0.073,3.953,0.714,2.568,3.451,74.875,-0.06880500736182538,-0.13295111934635506
1078,1972-12-31,ABT,292.685,246.399,0.91,129.295,245.688,149.88,,0.165,0.141,25.391,1.5,48.64,0.171,-0.535,1.506,0.509,0.13,13.146,8.596,1.04,0.104,0.076,1.897,0.803,2.264,3.362,70.0,-0.13295111934635506,0.1499584014037637
1078,1973-03-31,ABT,,,0.78,,,139.123,,0.165,0.143,22.241,1.8,39.981,0.171,-0.535,1.506,0.509,0.13,13.146,8.596,1.003,0.104,0.076,2.957,0.85,2.264,2.995,76.625,0.1499584014037637,-0.07356188606027703
1078,1973-06-30,ABT,,,0.74,,,150.385,,0.165,0.146,21.222,1.82,132.47,0.171,-0.535,1.506,0.509,0.13,13.146,8.596,1.051,0.104,0.075,3.309,0.828,2.264,2.889,66.0,-0.07356188606027703,-0.058719387428863734
1078,1973-09-30,ABT,,,0.79,,,152.299,,0.165,0.147,17.818,2.09,-48.677,0.171,-0.535,1.506,0.509,0.13,13.146,8.596,1.098,0.104,0.075,1.85,0.807,2.264,2.458,64.625,-0.058719387428863734,-0.12972769296466125
1078,1973-12-31,ABT,399.944,266.462,1.04,211.223,340.599,178.591,,0.156,0.148,16.157,2.22,25.91,0.167,-0.256,2.041,0.491,0.126,9.394,5.648,1.029,0.1,0.074,1.119,1.007,1.893,2.226,49.875,-0.12972769296466125,0.1242804602485198
1078,1974-03-31,ABT,,,0.91,,,165.325,,0.156,0.151,16.236,2.34,-33.708,0.167,-0.256,2.041,0.491,0.126,9.394,5.648,0.97,0.1,0.074,1.151,1.061,1.893,2.183,53.875,0.1242804602485198,0.10305555382768428
1078,1974-06-30,ABT,,,0.9,,,187.277,,0.156,0.152,10.783,3.36,-15.219,0.167,-0.256,2.041,0.491,0.126,9.394,5.648,1.026,0.1,0.073,0.573,1.035,1.893,1.479,55.25,0.10305555382768428,-0.15495501940514722
1078,1974-09-30,ABT,,,0.95,,,192.315,,0.156,0.153,12.434,2.79,9.321,0.167,-0.256,2.041,0.491,0.126,9.394,5.648,1.086,0.1,0.072,0.467,1.008,1.893,1.759,32.25,-0.15495501940514722,0.49463805989268783
1078,1974-12-31,ABT,523.41,293.906,1.24,221.384,454.768,220.498,,0.155,0.158,15.594,2.12,-45.694,0.166,,2.485,0.475,0.127,8.605,3.886,1.032,0.095,0.072,0.449,1.213,2.364,2.312,50.75,0.49463805989268783,0.15605187071408455
1078,1975-03-31,ABT,499.759,383.48,1.13,267.487,510.085,213.558,,0.155,0.16,17.506,1.95,20.396,0.166,,2.485,0.475,0.127,8.605,3.886,0.957,0.095,0.071,0.624,1.352,2.093,2.569,69.625,0.15605187071408455,-0.046761984100455845
1078,1975-06-30,ABT,498.555,399.262,1.14,270.372,513.695,232.861,,0.155,0.164,16.592,1.95,10.851,0.166,,2.485,0.475,0.127,8.605,3.886,0.992,0.095,0.071,0.743,1.341,2.004,2.504,76.25,-0.046761984100455845,-0.4302602732412657
1078,1975-09-30,ABT,483.607,423.622,0.6,267.753,511.843,237.368,,0.155,0.168,17.41,1.95,33.873,0.166,,2.485,0.475,0.127,8.605,3.886,1.032,0.095,0.072,0.835,1.314,1.953,2.702,34.375,-0.4302602732412657,0.12464528436866584
1078,1975-12-31,ABT,475.201,450.316,0.83,259.799,512.485,256.873,,0.164,0.179,15.613,1.99,11.91,0.178,0.43,2.114,0.462,0.129,10.069,4.052,1.079,0.098,0.075,0.729,1.209,1.829,2.59,41.25,0.12464528436866584,-0.039483313005876486
