gvkey,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,tic,ajexq,curcdq,datacqtr,datafqtr,rdq,actq,cshoq,epsfiq,teqq,cshfdy,oancfy,costat,dvpspq
004503,1990-06-30,1990,2,INDL,C,D,STD,XOM,4.000000000000,USD,1990Q2,1990Q2,1990-07-23,15697.0000,1247.0690,0.8700,31232.0000,,4521.0000,A,0.6000
004503,1990-09-30,1990,3,INDL,C,D,STD,XOM,4.000000000000,USD,1990Q3,1990Q3,1990-10-24,17309.0000,1246.1850,0.8500,32255.0000,,6492.0000,A,0.6000
004503,1990-12-31,1990,4,INDL,C,D,STD,XOM,4.000000000000,USD,1990Q4,1990Q4,1991-01-24,18336.0000,1245.3920,1.2300,33055.0000,,10646.0000,A,0.6700
004503,1991-03-31,1991,1,INDL,C,D,STD,XOM,4.000000000000,USD,1991Q1,1991Q1,1991-04-24,16843.0000,1244.7460,1.7800,33037.0000,,2750.0000,A,0.6700
004503,1991-06-30,1991,2,INDL,C,D,STD,XOM,4.000000000000,USD,1991Q2,1991Q2,1991-07-24,15511.0000,1243.8380,0.9000,32799.0000,,5343.0000,A,0.6700
004503,1991-09-30,1991,3,INDL,C,D,STD,XOM,4.000000000000,USD,1991Q3,1991Q3,1991-10-25,16168.0000,1242.7600,0.8800,33888.0000,,8142.0000,A,0.6700
004503,1991-12-31,1991,4,INDL,C,D,STD,XOM,4.000000000000,USD,1991Q4,1991Q4,1992-01-24,17012.0000,1241.9770,0.8900,34927.0000,,10942.0000,A,0.6700
004503,1992-03-31,1992,1,INDL,C,D,STD,XOM,4.000000000000,USD,1992Q1,1992Q1,1992-04-23,15670.0000,1241.4220,1.0300,34243.0000,,2480.0000,A,0.6700
004503,1992-06-30,1992,2,INDL,C,D,STD,XOM,4.000000000000,USD,1992Q2,1992Q2,1992-07-23,16658.0000,1241.4830,0.7300,35276.0000,,4236.0000,A,0.7200
004503,1992-09-30,1992,3,INDL,C,D,STD,XOM,4.000000000000,USD,1992Q3,1992Q3,1992-10-23,17136.0000,1241.4630,0.9100,35340.0000,,6827.0000,A,0.7200
004503,1992-12-31,1992,4,INDL,C,D,STD,XOM,4.000000000000,USD,1992Q4,1992Q4,1993-01-26,16424.0000,1242.0000,1.1200,33776.0000,,9611.0000,A,0.7200
004503,1993-03-31,1993,1,INDL,C,D,STD,XOM,4.000000000000,USD,1993Q1,1993Q1,1993-04-23,16178.0000,1241.7510,0.9400,34115.0000,,2612.0000,A,0.7200
004503,1993-06-30,1993,2,INDL,C,D,STD,XOM,4.000000000000,USD,1993Q2,1993Q2,1993-07-26,16256.0000,1241.7360,0.9800,34351.0000,,5300.0000,A,0.7200
004503,1993-09-30,1993,3,INDL,C,D,STD,XOM,4.000000000000,USD,1993Q3,1993Q3,1993-10-25,16228.0000,1241.6180,1.0900,34648.0000,,8477.0000,A,0.7200
004503,1993-12-31,1993,4,INDL,C,D,STD,XOM,4.000000000000,USD,1993Q4,1993Q4,1994-01-25,14859.0000,1242.0000,1.2000,34792.0000,,11503.0000,A,0.7200
004503,1994-03-31,1994,1,INDL,C,D,STD,XOM,4.000000000000,USD,1994Q1,1994Q1,1994-04-22,15488.0000,1241.8000,0.9200,35253.0000,,2363.0000,A,0.7200
004503,1994-06-30,1994,2,INDL,C,D,STD,XOM,4.000000000000,USD,1994Q2,1994Q2,1994-07-25,15986.0000,1241.4150,0.7000,35861.0000,,4418.0000,A,0.7200
004503,1994-09-30,1994,3,INDL,C,D,STD,XOM,4.000000000000,USD,1994Q3,1994Q3,1994-10-24,16450.0000,1241.4560,0.9200,36516.0000,,7101.0000,A,0.7200
004503,1994-12-31,1994,4,INDL,C,D,STD,XOM,4.000000000000,USD,1994Q4,1994Q4,1995-01-23,16460.0000,1242.0000,1.5300,37415.0000,,9851.0000,A,0.7500
004503,1995-03-31,1995,1,INDL,C,D,STD,XOM,4.000000000000,USD,1995Q1,1995Q1,1995-04-24,18452.0000,1242.2330,1.3300,39182.0000,,3282.0000,A,0.7500
004503,1995-06-30,1995,2,INDL,C,D,STD,XOM,4.000000000000,USD,1995Q2,1995Q2,1995-07-20,17986.0000,1241.7650,1.3000,39999.0000,,6330.0000,A,0.7500
004503,1995-09-30,1995,3,INDL,C,D,STD,XOM,4.000000000000,USD,1995Q3,1995Q3,1995-10-24,17498.0000,1242.0000,1.2000,40035.0000,,10274.0000,A,0.7500
004503,1995-12-31,1995,4,INDL,C,D,STD,XOM,4.000000000000,USD,1995Q4,1995Q4,1996-01-22,17318.0000,1242.0000,1.3500,40436.0000,,13847.0000,A,0.7500
004503,1996-03-31,1996,1,INDL,C,D,STD,XOM,4.000000000000,USD,1996Q1,1996Q1,1996-04-23,18964.0000,1242.0760,1.5100,41022.0000,,4077.0000,A,0.7500
004503,1996-06-30,1996,2,INDL,C,D,STD,XOM,4.000000000000,USD,1996Q2,1996Q2,1996-07-22,18401.0000,1241.8500,1.2600,41378.0000,,7060.0000,A,0.7900
004503,1996-09-30,1996,3,INDL,C,D,STD,XOM,4.000000000000,USD,1996Q3,1996Q3,1996-10-21,18578.0000,1241.7810,1.2500,41791.0000,,10200.0000,A,0.7900
004503,1996-12-31,1996,4,INDL,C,D,STD,XOM,4.000000000000,USD,1996Q4,1996Q4,1997-01-21,19910.0000,1242.0000,2.0000,43542.0000,,13162.0000,A,0.7900
004503,1997-03-31,1997,1,INDL,C,D,STD,XOM,4.000000000000,USD,1997Q1,1997Q1,1997-04-21,21768.0000,1241.5110,1.7200,43670.0000,,4514.0000,A,0.7900
004503,1997-06-30,1997,2,INDL,C,D,STD,XOM,2.000000000000,USD,1997Q2,1997Q2,1997-07-21,20794.0000,2474.3660,0.7800,43815.0000,,7927.0000,A,0.4100
004503,1997-09-30,1997,3,INDL,C,D,STD,XOM,2.000000000000,USD,1997Q3,1997Q3,1997-10-21,21686.0000,2465.9110,0.7300,43356.0000,,12015.0000,A,0.4100
004503,1997-12-31,1997,4,INDL,C,D,STD,XOM,2.000000000000,USD,1997Q4,1997Q4,1998-01-21,21192.0000,2457.0000,1.0000,43660.0000,,14676.0000,A,0.4100
004503,1998-03-31,1998,1,INDL,C,D,STD,XOM,2.000000000000,USD,1998Q1,1998Q1,1998-04-21,20041.0000,2446.7920,0.7300,43745.0000,2483.0000,3074.0000,A,0.4100
004503,1998-06-30,1998,2,INDL,C,D,STD,XOM,2.000000000000,USD,1998Q2,1998Q2,1998-07-21,18280.0000,2438.4070,0.6500,43357.0000,2477.0000,6037.0000,A,0.4100
004503,1998-09-30,1998,3,INDL,C,D,STD,XOM,2.000000000000,USD,1998Q3,1998Q3,1998-10-21,18077.0000,2431.0000,0.9200,43759.0000,3538.0000,9644.0000,A,0.4100
004503,1998-12-31,1998,4,INDL,C,D,STD,XOM,2.000000000000,USD,1998Q4,1998Q4,1999-01-21,17593.0000,2428.0000,0.3900,43750.0000,3533.0000,11056.0000,A,0.4100
004503,1999-03-31,1999,1,INDL,C,D,STD,XOM,2.000000000000,USD,1999Q1,1999Q1,1999-04-21,16709.0000,2428.0000,0.4200,43002.0000,3516.0000,2752.0000,A,0.4100
004503,1999-06-30,1999,2,INDL,C,D,STD,XOM,2.000000000000,USD,1999Q2,1999Q2,1999-07-21,16429.0000,2428.0000,0.5600,42829.0000,3517.0000,5040.0000,A,0.4100
004503,1999-09-30,1999,3,INDL,C,D,STD,XOM,2.000000000000,USD,1999Q3,1999Q3,1999-10-25,18048.0000,2428.0000,0.6200,43834.0000,3518.0000,7857.0000,A,0.4100
004503,1999-12-31,1999,4,INDL,C,D,STD,XOM,2.000000000000,USD,1999Q4,1999Q4,2000-01-25,31141.0000,3477.0000,0.6500,63466.0000,3518.0000,15013.0000,A,0.4400
004503,2000-03-31,2000,1,INDL,C,D,STD,XOM,2.000000000000,USD,2000Q1,2000Q1,2000-04-25,32380.0000,3481.0000,0.9900,64605.0000,3522.0000,5490.0000,A,0.4400
004503,2000-06-30,2000,2,INDL,C,D,STD,XOM,2.000000000000,USD,2000Q2,2000Q2,2000-07-25,37051.0000,3484.0000,1.2800,66936.0000,3524.0000,11454.0000,A,0.4400
004503,2000-09-30,2000,3,INDL,C,D,STD,XOM,2.000000000000,USD,2000Q3,2000Q3,2000-10-24,39449.0000,3476.0000,1.2800,68111.0000,3520.0000,16862.0000,A,0.4400
004503,2000-12-31,2000,4,INDL,C,D,STD,XOM,2.000000000000,USD,2000Q4,2000Q4,2001-01-24,40399.0000,3465.0000,1.4900,70757.0000,3517.0000,22937.0000,A,0.4400
004503,2001-03-31,2001,1,INDL,C,D,STD,XOM,2.000000000000,USD,2001Q1,2001Q1,2001-04-23,42527.0000,3450.0000,1.4300,71889.0000,3495.0000,8729.0000,A,0.4400
004503,2001-06-30,2001,2,INDL,C,D,STD,XOM,2.000000000000,USD,2001Q2,2001Q2,2001-07-24,41322.0000,3436.0000,1.2800,72974.0000,3487.0000,14244.0000,A,0.4400
004503,2001-09-30,2001,3,INDL,C,D,STD,XOM,1.000000000000,USD,2001Q3,2001Q3,2001-10-23,40327.0000,6840.0000,0.4600,73825.0000,6957.0000,19499.0000,A,0.2400
004503,2001-12-31,2001,4,INDL,C,D,STD,XOM,1.000000000000,USD,2001Q4,2001Q4,2002-01-23,35681.0000,6809.0000,0.3900,73161.0000,6941.0000,22889.0000,A,0.2300
004503,2002-03-31,2002,1,INDL,C,D,STD,XOM,1.000000000000,USD,2002Q1,2002Q1,2002-04-24,35455.0000,6782.0000,0.3000,72367.0000,6858.0000,4624.0000,A,0.2300
004503,2002-06-30,2002,2,INDL,C,D,STD,XOM,1.000000000000,USD,2002Q2,2002Q2,2002-08-01,36137.0000,6757.0000,0.3900,75118.0000,6844.0000,8740.0000,A,0.2300
004503,2002-09-30,2002,3,INDL,C,D,STD,XOM,1.000000000000,USD,2002Q3,2002Q3,2002-10-31,36543.0000,6729.0000,0.3900,74690.0000,6824.0000,16189.0000,A,0.2300
004503,2002-12-31,2002,4,INDL,C,D,STD,XOM,1.000000000000,USD,2002Q4,2002Q4,2003-01-30,38291.0000,6700.0000,0.6000,74597.0000,6803.0000,21268.0000,A,0.2300
004503,2003-03-31,2003,1,INDL,C,D,STD,XOM,1.000000000000,USD,2003Q1,2003Q1,2003-05-01,45474.0000,6679.0000,1.0500,79585.0000,6714.0000,8646.0000,A,0.2300
004503,2003-06-30,2003,2,INDL,C,D,STD,XOM,1.000000000000,USD,2003Q2,2003Q2,2003-07-31,44066.0000,6652.0000,0.6200,82581.0000,6701.0000,15995.0000,A,0.2500
004503,2003-09-30,2003,3,INDL,C,D,STD,XOM,1.000000000000,USD,2003Q3,2003Q3,2003-10-30,42958.0000,6609.0000,0.5500,83764.0000,6683.0000,21699.0000,A,0.2500
004503,2003-12-31,2003,4,INDL,C,D,STD,XOM,1.000000000000,USD,2003Q4,2003Q4,2004-01-29,45960.0000,6568.0000,1.0100,89915.0000,6662.0000,28498.0000,A,0.2500
004503,2004-03-31,2004,1,INDL,C,D,STD,XOM,1.000000000000,USD,2004Q1,2004Q1,2004-04-29,52475.0000,6540.0460,0.8300,91681.0000,6582.0000,10138.0000,A,0.2500
004503,2004-06-30,2004,2,INDL,C,D,STD,XOM,1.000000000000,USD,2004Q2,2004Q2,2004-07-29,54250.0000,6506.0000,0.8800,93535.0000,6563.0000,18790.0000,A,0.2700
004503,2004-09-30,2004,3,INDL,C,D,STD,XOM,1.000000000000,USD,2004Q3,2004Q3,2004-10-28,57935.0000,6451.2960,0.8800,95442.0000,6542.0000,28243.0000,A,0.2700
004503,2004-12-31,2004,4,INDL,C,D,STD,XOM,1.000000000000,USD,2004Q4,2004Q4,2005-01-31,60377.0000,6401.0000,1.3000,101756.0000,6519.0000,40551.0000,A,0.2700
004503,2005-03-31,2005,1,INDL,C,D,STD,XOM,1.000000000000,USD,2005Q1,2005Q1,2005-04-28,68590.0000,6365.7350,1.2200,103698.0000,6421.0000,12968.0000,A,0.2700
004503,2005-06-30,2005,2,INDL,C,D,STD,XOM,1.000000000000,USD,2005Q2,2005Q2,2005-07-28,69630.0000,6305.1320,1.2000,104596.0000,6394.0000,21981.0000,A,0.2900
004503,2005-09-30,2005,3,INDL,C,D,STD,XOM,1.000000000000,USD,2005Q3,2005Q3,2005-10-27,74730.0000,6222.3960,1.5800,107890.0000,6361.0000,37748.0000,A,0.2900
004503,2005-12-31,2005,4,INDL,C,D,STD,XOM,1.000000000000,USD,2005Q4,2005Q4,2006-01-30,73342.0000,6133.0000,1.7100,111186.0000,6322.0000,48138.0000,A,0.2900
004503,2006-03-31,2006,1,INDL,C,D,STD,XOM,1.000000000000,USD,2006Q1,2006Q1,2006-04-27,78474.0000,6050.3240,1.3700,112463.0000,6126.0000,14631.0000,A,0.3200
004503,2006-06-30,2006,2,INDL,C,D,STD,XOM,1.000000000000,USD,2006Q2,2006Q2,2006-07-27,80658.0000,5944.9570,1.7200,115764.0000,6076.0000,25927.0000,A,0.3200
004503,2006-09-30,2006,3,INDL,C,D,STD,XOM,1.000000000000,USD,2006Q3,2006Q3,2006-10-26,81753.0000,5832.4880,1.7700,116593.0000,6022.0000,40424.0000,A,0.3200
004503,2006-12-31,2006,4,INDL,C,D,STD,XOM,1.000000000000,USD,2006Q4,2006Q4,2007-02-01,75777.0000,5729.0000,1.7600,113844.0000,5970.0000,49286.0000,A,0.3200
004503,2007-03-31,2007,1,INDL,C,D,STD,XOM,1.000000000000,USD,2007Q1,2007Q1,2007-04-26,78065.0000,5633.2700,1.6200,114110.0000,5714.0000,14286.0000,A,0.3200
004503,2007-06-30,2007,2,INDL,C,D,STD,XOM,1.000000000000,USD,2007Q2,2007Q2,2007-07-26,80720.0000,5546.2620,1.8300,116350.0000,5665.0000,25604.0000,A,0.3500
004503,2007-09-30,2007,3,INDL,C,D,STD,XOM,1.000000000000,USD,2007Q3,2007Q3,2007-11-01,85247.0000,5463.6260,1.7000,118603.0000,5620.0000,40667.0000,A,0.3500
004503,2007-12-31,2007,4,INDL,C,D,STD,XOM,1.000000000000,USD,2007Q4,2007Q4,2008-02-01,85963.0000,5382.0000,2.1300,121762.0000,5577.0000,52002.0000,A,0.3500
004503,2008-03-31,2008,1,INDL,C,D,STD,XOM,1.000000000000,USD,2008Q1,2008Q1,2008-05-01,97758.0000,5283.0000,2.0300,123139.0000,5362.0000,21420.0000,A,0.3500
004503,2008-06-30,2008,2,INDL,C,D,STD,XOM,1.000000000000,USD,2008Q2,2008Q2,2008-07-31,103982.0000,5194.0000,2.2200,124826.0000,5311.0000,34838.0000,A,0.4000
004503,2008-09-30,2008,3,INDL,C,D,STD,XOM,1.000000000000,USD,2008Q3,2008Q3,2008-10-30,96021.0000,5087.0000,2.8500,125286.0000,5278.0000,49241.0000,A,0.4000
004503,2008-12-31,2008,4,INDL,C,D,STD,XOM,1.000000000000,USD,2008Q4,2008Q4,2009-01-30,72266.0000,4976.0000,1.5400,112965.0000,5221.0000,59725.0000,A,0.4000
004503,2009-03-31,2009,1,INDL,C,D,STD,XOM,1.000000000000,USD,2009Q1,2009Q1,2009-04-30,64818.0000,4879.7100,0.9200,111378.0000,4959.0000,8910.0000,A,0.4000
004503,2009-06-30,2009,2,INDL,C,D,STD,XOM,1.000000000000,USD,2009Q2,2009Q2,2009-07-30,59496.0000,4805.7900,0.8100,111153.0000,4916.0000,11107.0000,A,0.4200
004503,2009-09-30,2009,3,INDL,C,D,STD,XOM,1.000000000000,USD,2009Q3,2009Q3,2009-10-29,57324.0000,4747.2840,0.9800,112105.0000,4878.0000,19934.0000,A,0.4200
004503,2009-12-31,2009,4,INDL,C,D,STD,XOM,1.000000000000,USD,2009Q4,2009Q4,2010-02-01,55235.0000,4727.0000,1.2700,115392.0000,4848.0000,28438.0000,A,0.4200
004503,2010-03-31,2010,1,INDL,C,D,STD,XOM,1.000000000000,USD,2010Q1,2010Q1,2010-04-29,61696.0000,4698.0540,1.3300,117666.0000,4736.0000,13046.0000,A,0.4200
004503,2010-06-30,2010,2,INDL,C,D,STD,XOM,1.000000000000,USD,2010Q2,2010Q2,2010-07-29,62216.0000,5091.8040,1.6000,145367.0000,4733.0000,22281.0000,A,0.4400
004503,2010-09-30,2010,3,INDL,C,D,STD,XOM,1.000000000000,USD,2010Q3,2010Q3,2010-10-28,62633.0000,5042.5570,1.4400,150600.0000,4851.0000,35358.0000,A,0.4400
004503,2010-12-31,2010,4,INDL,C,D,STD,XOM,1.000000000000,USD,2010Q4,2010Q4,2011-01-31,58984.0000,4979.0000,1.8500,152679.0000,4897.0000,48413.0000,A,0.4400
004503,2011-03-31,2011,1,INDL,C,D,STD,XOM,1.000000000000,USD,2011Q1,2011Q1,2011-04-28,72022.0000,4926.0860,2.1400,157531.0000,4971.0000,16856.0000,A,0.4400
004503,2011-06-30,2011,2,INDL,C,D,STD,XOM,1.000000000000,USD,2011Q2,2011Q2,2011-07-28,72305.0000,4862.1150,2.1800,161835.0000,4941.0000,29745.0000,A,0.4700
004503,2011-09-30,2011,3,INDL,C,D,STD,XOM,1.000000000000,USD,2011Q3,2011Q3,2011-10-27,69376.0000,4793.0000,2.1300,162212.0000,4908.0000,44594.0000,A,0.4700
004503,2011-12-31,2011,4,INDL,C,D,STD,XOM,1.000000000000,USD,2011Q4,2011Q4,2012-01-31,72963.0000,4734.0000,1.9700,160744.0000,4875.0000,55345.0000,A,0.4700
004503,2012-03-31,2012,1,INDL,C,D,STD,XOM,1.000000000000,USD,2012Q1,2012Q1,2012-04-26,76160.0000,4676.1650,2.0000,164117.0000,4716.0000,19287.0000,A,0.4700
004503,2012-06-30,2012,2,INDL,C,D,STD,XOM,1.000000000000,USD,2012Q2,2012Q2,2012-07-26,72797.0000,4615.9390,3.4100,167985.0000,4687.0000,29504.0000,A,0.5700
004503,2012-09-30,2012,3,INDL,C,D,STD,XOM,1.000000000000,USD,2012Q3,2012Q3,2012-11-01,72138.0000,4559.3430,2.0900,172355.0000,4657.0000,42946.0000,A,0.5700
004503,2012-12-31,2012,4,INDL,C,D,STD,XOM,1.000000000000,USD,2012Q4,2012Q4,2013-02-01,64460.0000,4502.0000,2.2000,171660.0000,4628.0000,56170.0000,A,0.5700
004503,2013-03-31,2013,1,INDL,C,D,STD,XOM,1.000000000000,USD,2013Q1,2013Q1,2013-04-25,62594.0000,4446.3760,2.1200,173077.0000,4485.0000,13592.0000,A,0.5700
004503,2013-06-30,2013,2,INDL,C,D,STD,XOM,1.000000000000,USD,2013Q2,2013Q2,2013-08-01,62844.0000,4401.6320,1.5500,171588.0000,4459.0000,21275.0000,A,0.6300
004503,2013-09-30,2013,3,INDL,C,D,STD,XOM,1.000000000000,USD,2013Q3,2013Q3,2013-10-31,61303.0000,4368.5140,1.7900,175478.0000,4438.0000,34706.0000,A,0.6300
004503,2013-12-31,2013,4,INDL,C,D,STD,XOM,1.000000000000,USD,2013Q4,2013Q4,2014-01-30,59308.0000,4335.0000,1.9100,180495.0000,4419.0000,44914.0000,A,0.6300
004503,2014-03-31,2014,1,INDL,C,D,STD,XOM,1.000000000000,USD,2014Q1,2014Q1,2014-05-01,61864.0000,4294.3750,2.1000,182891.0000,4328.0000,15103.0000,A,0.6300
004503,2014-06-30,2014,2,INDL,C,D,STD,XOM,1.000000000000,USD,2014Q2,2014Q2,2014-07-31,64013.0000,4264.6920,2.0500,188131.0000,4312.0000,25305.0000,A,0.6900
004503,2014-09-30,2014,3,INDL,C,D,STD,XOM,1.000000000000,USD,2014Q3,2014Q3,2014-10-31,58595.0000,4234.5290,1.8900,187495.0000,4297.0000,37701.0000,A,0.6900
004503,2014-12-31,2014,4,INDL,C,D,STD,XOM,1.000000000000,USD,2014Q4,2014Q4,2015-02-02,52910.0000,4201.0000,1.5600,181064.0000,4282.0000,45116.0000,A,0.6900
004503,2015-03-31,2015,1,INDL,C,D,STD,XOM,1.000000000000,USD,2015Q1,2015Q1,2015-04-30,50658.0000,4181.1080,1.1700,177446.0000,4211.0000,7998.0000,A,0.6900
004503,2015-06-30,2015,2,INDL,C,D,STD,XOM,1.000000000000,USD,2015Q2,2015Q2,2015-07-31,51647.0000,4169.4490,1.0000,178998.0000,4205.0000,16790.0000,A,0.7300
004503,2015-09-30,2015,3,INDL,C,D,STD,XOM,1.000000000000,USD,2015Q3,2015Q3,2015-10-30,47234.0000,4162.9390,1.0100,176839.0000,4201.0000,25964.0000,A,0.7300
004503,2015-12-31,2015,4,INDL,C,D,STD,XOM,1.000000000000,USD,2015Q4,2015Q4,2016-02-02,42623.0000,4156.0000,0.6700,176810.0000,4196.0000,30344.0000,A,0.7300
004503,2016-03-31,2016,1,INDL,C,D,STD,XOM,1.000000000000,USD,2016Q1,2016Q1,2016-04-29,44251.0000,4146.6110,0.4300,178498.0000,4178.0000,4812.0000,A,0.7300
004503,2016-06-30,2016,2,INDL,C,D,STD,XOM,1.000000000000,USD,2016Q2,2016Q2,2016-07-29,45828.0000,4146.6500,0.4100,176875.0000,4178.0000,9331.0000,A,0.7500
004503,2016-09-30,2016,3,INDL,C,D,STD,XOM,1.000000000000,USD,2016Q3,2016Q3,2016-10-28,42945.0000,4146.6930,0.6300,177010.0000,4178.0000,14686.0000,A,0.7500
004503,2016-12-31,2016,4,INDL,C,D,STD,XOM,1.000000000000,USD,2016Q4,2016Q4,2017-01-31,41416.0000,4148.0000,0.4100,173830.0000,4177.0000,22082.0000,A,0.7500
004503,2017-03-31,2017,1,INDL,C,D,STD,XOM,1.000000000000,USD,2017Q1,2017Q1,2017-04-28,43131.0000,4237.2660,0.9500,183771.0000,4223.0000,8173.0000,A,0.7500
004503,2017-06-30,2017,2,INDL,C,D,STD,XOM,1.000000000000,USD,2017Q2,2017Q2,2017-07-28,42180.0000,4237.1060,0.7800,185838.0000,4244.0000,15120.0000,A,0.7700
004503,2017-09-30,2017,3,INDL,C,D,STD,XOM,1.000000000000,USD,2017Q3,2017Q3,2017-10-27,45752.0000,4237.1060,0.9300,189198.0000,4252.0000,22655.0000,A,0.7700
004503,2017-12-31,2017,4,INDL,C,D,STD,XOM,1.000000000000,USD,2017Q4,2017Q4,2018-02-02,47134.0000,4239.0000,1.9700,194500.0000,4256.0000,30066.0000,A,0.7700
004503,2018-03-31,2018,1,INDL,C,D,STD,XOM,1.000000000000,USD,2018Q1,2018Q1,2018-04-27,48315.0000,4233.8340,1.0900,194911.0000,4270.0000,8519.0000,A,0.7700
004503,2018-06-30,2018,2,INDL,C,D,STD,XOM,1.000000000000,USD,2018Q2,2018Q2,2018-07-27,50555.0000,4233.8100,0.9200,193533.0000,4270.0000,16299.0000,A,0.8200
004503,2018-09-30,2018,3,INDL,C,D,STD,XOM,1.000000000000,USD,2018Q3,2018Q3,2018-11-02,53975.0000,4233.8070,1.4600,196831.0000,4271.0000,27407.0000,A,0.8200
004503,2018-12-31,2018,4,INDL,C,D,STD,XOM,1.000000000000,USD,2018Q4,2018Q4,2019-02-01,47973.0000,4237.0000,1.4100,198528.0000,4270.0000,36014.0000,A,0.8200
004503,2019-03-31,2019,1,INDL,C,D,STD,XOM,1.000000000000,USD,2019Q1,2019Q1,2019-04-26,51576.0000,4231.0940,0.5500,198021.0000,4270.0000,8338.0000,A,0.8200
004503,2019-06-30,2019,2,INDL,C,D,STD,XOM,1.000000000000,USD,2019Q2,2019Q2,2019-08-02,51743.0000,4231.1060,0.7300,198465.0000,4270.0000,14285.0000,A,0.8700
004503,2019-09-30,2019,3,INDL,C,D,STD,XOM,1.000000000000,USD,2019Q3,2019Q3,2019-11-01,50008.0000,4231.1060,0.7500,197109.0000,4270.0000,23364.0000,A,0.8700
004503,2019-12-31,2019,4,INDL,C,D,STD,XOM,1.000000000000,USD,2019Q4,2019Q4,2020-01-31,50052.0000,4234.0000,1.3300,198938.0000,4270.0000,29716.0000,A,0.8700
004503,2020-03-31,2020,1,INDL,C,D,STD,XOM,1.000000000000,USD,2020Q1,2020Q1,2020-05-01,50249.0000,4228.2110,-0.1400,188743.0000,4270.0000,6274.0000,A,0.8700
004503,2020-06-30,2020,2,INDL,C,D,STD,XOM,1.000000000000,USD,2020Q2,2020Q2,2020-07-31,53016.0000,4228.2330,-0.2600,187153.0000,4270.0000,6274.0000,A,0.8700
004503,2020-09-30,2020,3,INDL,C,D,STD,XOM,1.000000000000,USD,2020Q3,2020Q3,2020-10-30,48693.0000,4228.2340,-0.1500,184612.0000,4270.0000,10663.0000,A,0.8700
004503,2020-12-31,2020,4,INDL,C,D,STD,XOM,1.000000000000,USD,2020Q4,2020Q4,2021-02-02,44893.0000,4233.0000,-4.7000,164130.0000,4271.0000,14668.0000,A,0.8700
004503,2021-03-31,2021,1,INDL,C,D,STD,XOM,1.000000000000,USD,2021Q1,2021Q1,2021-04-30,48195.0000,4233.5390,0.6400,164101.0000,4272.0000,9264.0000,A,0.8700
004503,2021-06-30,2021,2,INDL,C,D,STD,XOM,1.000000000000,USD,2021Q2,2021Q2,2021-07-30,52842.0000,4233.5630,1.1000,165556.0000,4274.0000,18914.0000,A,0.8700
004503,2021-09-30,2021,3,INDL,C,D,STD,XOM,1.000000000000,USD,2021Q3,2021Q3,2021-10-29,55555.0000,4233.5670,1.5700,167506.0000,4275.0000,31005.0000,A,0.8700
004503,2021-12-31,2021,4,INDL,C,D,STD,XOM,1.000000000000,USD,2021Q4,2021Q4,2022-02-01,59154.0000,4239.0000,2.0800,175683.0000,4275.0000,48129.0000,A,0.8800
004503,2022-03-31,2022,1,INDL,C,D,STD,XOM,1.000000000000,USD,2022Q1,2022Q1,2022-04-29,77255.0000,4212.5430,1.2800,176526.0000,4266.0000,14788.0000,A,0.8800
004503,2022-06-30,2022,2,INDL,C,D,STD,XOM,1.000000000000,USD,2022Q2,2022Q2,2022-07-29,93163.0000,4167.6360,4.2100,184508.0000,4248.0000,34751.0000,A,0.8800
004503,2022-09-30,2022,3,INDL,C,D,STD,XOM,1.000000000000,USD,2022Q3,2022Q3,2022-10-28,99289.0000,4118.2930,4.6800,193043.0000,4227.0000,59176.0000,A,0.8800
004503,2022-12-31,2022,4,INDL,C,D,STD,XOM,1.000000000000,USD,2022Q4,2022Q4,2023-01-31,97631.0000,4082.0000,3.0900,202473.0000,4205.0000,76797.0000,A,0.9100
004503,2023-03-31,2023,1,INDL,C,D,STD,XOM,1.000000000000,USD,2023Q1,2023Q1,2023-04-28,97224.0000,4042.9850,2.7900,206414.0000,4102.0000,16341.0000,A,0.9100
004503,2023-06-30,2023,2,INDL,C,D,STD,XOM,1.000000000000,USD,2023Q2,2023Q2,2023-07-28,91760.0000,4003.1930,1.9400,206997.0000,4084.0000,25724.0000,A,0.9100
004503,2023-09-30,2023,3,INDL,C,D,STD,XOM,1.000000000000,USD,2023Q3,2023Q3,2023-10-27,101142.0000,3962.9180,2.2500,207533.0000,4064.0000,41687.0000,A,0.9100
004503,2023-12-31,2023,4,INDL,C,D,STD,XOM,1.000000000000,USD,2023Q4,2023Q4,2024-02-02,96609.0000,3971.0000,1.9100,212538.0000,4052.0000,55369.0000,A,0.9500
004503,2024-03-31,2024,1,INDL,C,D,STD,XOM,1.000000000000,USD,2024Q1,2024Q1,2024-04-26,99377.0000,3943.0070,2.0600,213052.0000,3998.0000,14664.0000,A,0.9500
004503,2024-06-30,2024,2,INDL,C,D,STD,XOM,1.000000000000,USD,2024Q2,2024Q2,2024-08-02,96238.0000,4443.0000,2.1400,276266.0000,4158.0000,25224.0000,A,0.9500
004503,2024-09-30,2024,3,INDL,C,D,STD,XOM,1.000000000000,USD,2024Q3,2024Q3,2024-11-01,94349.0000,4395.0950,1.9200,276400.0000,4260.0000,42793.0000,A,0.9500
004503,2024-12-31,2024,4,INDL,C,D,STD,XOM,1.000000000000,USD,2024Q4,2024Q4,2025-01-31,91990.0000,4353.0000,1.7200,270606.0000,4298.0000,55022.0000,A,0.9900
