permno,adate,qdate,public_date,evm,pe_exi,gpm,roe,capital_ratio,debt_ebitda,PEG_trailing,divyield,TICKER
75186,2012-12-31,2013-03-31,2013-05-31,12.269,28.783,0.337,0.112,0.156,1.121,2.355,1.21%,SCHW
75186,2012-12-31,2013-03-31,2013-06-30,12.269,30.768,0.337,0.112,0.156,1.121,2.518,1.13%,SCHW
75186,2012-12-31,2013-03-31,2013-07-31,12.269,32.014,0.337,0.112,0.156,1.121,2.620,1.09%,SCHW
75186,2012-12-31,2013-06-30,2013-08-31,13.445,31.164,0.339,0.106,0.147,1.094,2.740,1.15%,SCHW
75186,2012-12-31,2013-06-30,2013-09-30,13.445,31.552,0.339,0.106,0.147,1.094,2.775,1.14%,SCHW
75186,2012-12-31,2013-06-30,2013-10-31,13.445,33.806,0.339,0.106,0.147,1.094,2.973,1.06%,SCHW
75186,2012-12-31,2013-09-30,2013-11-30,14.251,34.971,0.347,0.109,0.148,1.039,1.639,.980%,SCHW
75186,2012-12-31,2013-09-30,2013-12-31,14.251,37.143,0.347,0.109,0.148,1.039,1.741,.923%,SCHW
75186,2012-12-31,2013-09-30,2014-01-31,14.251,35.457,0.347,0.109,0.148,1.039,1.662,.967%,SCHW
75186,2013-12-31,2013-12-31,2014-02-28,18.457,33.987,0.357,0.117,0.154,0.962,1.064,.905%,SCHW
75186,2013-12-31,2013-12-31,2014-03-31,18.457,35.038,0.357,0.117,0.154,0.962,1.097,.878%,SCHW
75186,2013-12-31,2013-12-31,2014-04-30,18.457,34.038,0.357,0.117,0.154,0.962,1.066,.904%,SCHW
75186,2013-12-31,2014-03-31,2014-05-31,15.525,28.977,0.379,0.131,0.152,0.878,1.873,.952%,SCHW
75186,2013-12-31,2014-03-31,2014-06-30,15.525,30.954,0.379,0.131,0.152,0.878,2.000,.891%,SCHW
75186,2013-12-31,2014-03-31,2014-07-31,15.525,31.897,0.379,0.131,0.152,0.878,2.061,.865%,SCHW
75186,2013-12-31,2014-06-30,2014-08-31,15.697,30.989,0.388,0.134,0.152,0.838,1.898,.842%,SCHW
75186,2013-12-31,2014-06-30,2014-09-30,15.697,31.946,0.388,0.134,0.152,0.838,1.957,.817%,SCHW
75186,2013-12-31,2014-06-30,2014-10-31,15.697,31.163,0.388,0.134,0.152,0.838,1.909,.837%,SCHW
75186,2013-12-31,2014-09-30,2014-11-30,16.369,30.452,0.392,0.133,0.148,0.810,2.447,.847%,SCHW
75186,2013-12-31,2014-09-30,2014-12-31,16.369,32.462,0.392,0.133,0.148,0.810,2.608,.795%,SCHW
75186,2013-12-31,2014-09-30,2015-01-31,16.369,27.935,0.392,0.133,0.148,0.810,2.245,.924%,SCHW
75186,2014-12-31,2014-12-31,2015-02-28,17.798,30.884,0.391,0.129,0.116,0.798,2.773,.818%,SCHW
75186,2014-12-31,2014-12-31,2015-03-31,17.798,32.042,0.391,0.129,0.116,0.798,2.877,.788%,SCHW
75186,2014-12-31,2014-12-31,2015-04-30,17.798,32.105,0.391,0.129,0.116,0.798,2.883,.787%,SCHW
75186,2014-12-31,2015-03-31,2015-05-31,17.545,33.670,0.384,0.124,0.150,0.807,2.612,.758%,SCHW
75186,2014-12-31,2015-03-31,2015-06-30,17.545,34.734,0.384,0.124,0.150,0.807,2.694,.735%,SCHW
75186,2014-12-31,2015-03-31,2015-07-31,17.545,37.106,0.384,0.124,0.150,0.807,2.878,.688%,SCHW
75186,2014-12-31,2015-06-30,2015-08-31,18.140,31.646,0.386,0.123,0.162,0.792,2.279,.790%,SCHW
75186,2014-12-31,2015-06-30,2015-09-30,18.140,29.750,0.386,0.123,0.162,0.792,2.142,.840%,SCHW
75186,2014-12-31,2015-06-30,2015-10-31,18.140,31.792,0.386,0.123,0.162,0.792,2.289,.786%,SCHW
75186,2014-12-31,2015-09-30,2015-11-30,17.808,34.051,0.389,0.124,0.171,0.774,2.333,.712%,SCHW
75186,2014-12-31,2015-09-30,2015-12-31,17.808,33.263,0.389,0.124,0.171,0.774,2.279,.729%,SCHW
75186,2014-12-31,2015-09-30,2016-01-31,17.808,25.788,0.389,0.124,0.171,0.774,1.767,.940%,SCHW
75186,2015-12-31,2015-12-31,2016-02-29,18.922,24.320,0.394,0.126,0.177,1.143,1.687,.958%,SCHW
75186,2015-12-31,2015-12-31,2016-03-31,18.922,27.204,0.394,0.126,0.177,1.143,1.887,.857%,SCHW
75186,2015-12-31,2015-12-31,2016-04-30,18.922,27.583,0.394,0.126,0.177,1.143,1.913,.845%,SCHW
75186,2015-12-31,2016-03-31,2016-05-31,16.535,27.800,0.406,0.134,0.177,1.211,1.630,.916%,SCHW
75186,2015-12-31,2016-03-31,2016-06-30,16.535,23.009,0.406,0.134,0.177,1.211,1.349,1.11%,SCHW
75186,2015-12-31,2016-03-31,2016-07-31,16.535,25.836,0.406,0.134,0.177,1.211,1.515,.985%,SCHW
75186,2015-12-31,2016-06-30,2016-08-31,15.254,27.121,0.415,0.139,0.170,1.667,1.302,.890%,SCHW
75186,2015-12-31,2016-06-30,2016-09-30,15.254,27.216,0.415,0.139,0.170,1.667,1.306,.887%,SCHW
75186,2015-12-31,2016-06-30,2016-10-31,15.254,27.328,0.415,0.139,0.170,1.667,1.312,.883%,SCHW
75186,2015-12-31,2016-09-30,2016-11-30,14.859,31.431,0.426,0.146,0.165,1.640,1.484,.724%,SCHW
75186,2015-12-31,2016-09-30,2016-12-31,14.859,32.089,0.426,0.146,0.165,1.640,1.515,.709%,SCHW
75186,2015-12-31,2016-09-30,2017-01-31,14.859,33.528,0.426,0.146,0.165,1.640,1.583,.679%,SCHW
75186,2016-12-31,2016-12-31,2017-02-28,17.449,30.847,0.438,0.148,0.137,0.861,1.612,.792%,SCHW
75186,2016-12-31,2016-12-31,2017-03-31,17.449,31.153,0.438,0.148,0.137,0.861,1.628,.784%,SCHW
75186,2016-12-31,2016-12-31,2017-04-30,17.449,29.656,0.438,0.148,0.137,0.861,1.550,.824%,SCHW
75186,2016-12-31,2017-03-31,2017-05-31,15.039,27.679,0.445,0.157,0.157,1.464,1.586,.826%,SCHW
75186,2016-12-31,2017-03-31,2017-06-30,15.039,30.686,0.445,0.157,0.157,1.464,1.759,.745%,SCHW
75186,2016-12-31,2017-03-31,2017-07-31,15.039,30.643,0.445,0.157,0.157,1.464,1.756,.746%,SCHW
75186,2016-12-31,2017-06-30,2017-08-31,15.574,26.779,0.452,0.161,0.159,1.112,1.498,.802%,SCHW
75186,2016-12-31,2017-06-30,2017-09-30,15.574,29.356,0.452,0.161,0.159,1.112,1.642,.732%,SCHW
75186,2016-12-31,2017-06-30,2017-10-31,15.574,30.094,0.452,0.161,0.159,1.112,1.683,.714%,SCHW
75186,2016-12-31,2017-09-30,2017-11-30,16.128,31.076,0.456,0.163,0.158,1.214,1.598,.656%,SCHW
75186,2016-12-31,2017-09-30,2017-12-31,16.128,32.720,0.456,0.163,0.158,1.214,1.683,.623%,SCHW
75186,2016-12-31,2017-09-30,2018-01-31,16.128,33.975,0.456,0.163,0.158,1.214,1.747,.600%,SCHW
75186,2017-12-31,2017-12-31,2018-02-28,22.385,32.932,0.457,0.161,0.171,4.821,1.689,.754%,SCHW
75186,2017-12-31,2017-12-31,2018-03-31,22.385,32.435,0.457,0.161,0.171,4.821,1.663,.766%,SCHW
75186,2017-12-31,2017-12-31,2018-04-30,22.385,34.584,0.457,0.161,0.171,4.821,1.773,.718%,SCHW
75186,2017-12-31,2018-03-31,2018-05-31,17.532,31.424,0.460,0.172,0.165,2.083,1.333,.719%,SCHW
75186,2017-12-31,2018-03-31,2018-06-30,17.532,28.870,0.460,0.172,0.165,2.083,1.225,.783%,SCHW
75186,2017-12-31,2018-03-31,2018-07-31,17.532,28.847,0.460,0.172,0.165,2.083,1.224,.783%,SCHW
75186,2017-12-31,2018-06-30,2018-08-31,17.343,25.782,0.463,0.184,0.181,2.080,0.949,1.02%,SCHW
75186,2017-12-31,2018-06-30,2018-09-30,17.343,24.949,0.463,0.184,0.181,2.080,0.918,1.06%,SCHW
75186,2017-12-31,2018-06-30,2018-10-31,17.343,23.472,0.463,0.184,0.181,2.080,0.864,1.12%,SCHW
75186,2017-12-31,2018-09-30,2018-11-30,16.554,20.364,0.467,0.196,0.197,1.825,0.664,1.16%,SCHW
75186,2017-12-31,2018-09-30,2018-12-31,16.554,18.877,0.467,0.196,0.197,1.825,0.615,1.25%,SCHW
75186,2017-12-31,2018-09-30,2019-01-31,16.554,21.259,0.467,0.196,0.197,1.825,0.693,1.11%,SCHW
75186,2018-12-31,2018-12-31,2019-02-28,12.698,18.780,0.466,0.209,0.249,1.342,0.551,1.48%,SCHW
75186,2018-12-31,2018-12-31,2019-03-31,12.698,17.453,0.466,0.209,0.249,1.342,0.512,1.59%,SCHW
75186,2018-12-31,2018-12-31,2019-04-30,12.698,18.686,0.466,0.209,0.249,1.342,0.548,1.49%,SCHW
75186,2018-12-31,2019-03-31,2019-05-31,13.250,16.066,0.469,0.211,0.238,1.144,0.482,1.63%,SCHW
75186,2018-12-31,2019-03-31,2019-06-30,13.250,15.517,0.469,0.211,0.238,1.144,0.465,1.69%,SCHW
75186,2018-12-31,2019-03-31,2019-07-31,13.250,16.687,0.469,0.211,0.238,1.144,0.500,1.57%,SCHW
75186,2018-12-31,2019-06-30,2019-08-31,12.282,14.442,0.467,0.209,0.251,1.149,0.455,1.78%,SCHW
75186,2018-12-31,2019-06-30,2019-09-30,12.282,15.785,0.467,0.209,0.251,1.149,0.498,1.63%,SCHW
75186,2018-12-31,2019-06-30,2019-10-31,12.282,15.362,0.467,0.209,0.251,1.149,0.484,1.67%,SCHW
75186,2018-12-31,2019-09-30,2019-11-30,11.710,18.333,0.465,0.207,0.260,1.345,0.608,1.37%,SCHW
75186,2018-12-31,2019-09-30,2019-12-31,11.710,17.615,0.465,0.207,0.260,1.345,0.584,1.43%,SCHW
75186,2018-12-31,2019-09-30,2020-01-31,11.710,16.870,0.465,0.207,0.260,1.345,0.559,1.49%,SCHW
75186,2019-12-31,2019-12-31,2020-02-29,13.089,15.262,0.467,0.201,0.253,1.467,0.545,1.77%,SCHW
75186,2019-12-31,2019-12-31,2020-03-31,13.089,12.592,0.467,0.201,0.253,1.467,0.449,2.14%,SCHW
75186,2019-12-31,2019-12-31,2020-04-30,13.089,14.127,0.467,0.201,0.253,1.467,0.504,1.91%,SCHW
75186,2019-12-31,2020-03-31,2020-05-31,11.867,14.027,0.467,0.189,0.253,1.533,0.588,2.01%,SCHW
75186,2019-12-31,2020-03-31,2020-06-30,11.867,13.180,0.467,0.189,0.253,1.533,0.552,2.13%,SCHW
75186,2019-12-31,2020-03-31,2020-07-31,11.867,12.949,0.467,0.189,0.253,1.533,0.543,2.17%,SCHW
75186,2019-12-31,2020-06-30,2020-08-31,12.100,14.866,0.465,0.164,0.229,1.616,0.784,2.03%,SCHW
75186,2019-12-31,2020-06-30,2020-09-30,12.100,15.159,0.465,0.164,0.229,1.616,0.799,1.99%,SCHW
75186,2019-12-31,2020-06-30,2020-10-31,12.100,17.201,0.465,0.164,0.229,1.616,0.907,1.75%,SCHW
75186,2019-12-31,2020-09-30,2020-11-30,12.523,22.583,0.458,0.139,0.212,1.694,1.581,1.48%,SCHW
75186,2019-12-31,2020-09-30,2020-12-31,12.523,24.556,0.458,0.139,0.212,1.694,1.719,1.36%,SCHW
75186,2019-12-31,2020-09-30,2021-01-31,12.523,23.861,0.458,0.139,0.212,1.694,1.670,1.40%,SCHW
75186,2020-12-31,2020-12-31,2021-02-28,21.502,29.113,0.470,0.093,0.186,2.579,2.154,1.17%,SCHW
75186,2020-12-31,2020-12-31,2021-03-31,21.502,30.745,0.470,0.093,0.186,2.579,2.274,1.10%,SCHW
75186,2020-12-31,2020-12-31,2021-04-30,21.502,33.208,0.470,0.093,0.186,2.579,2.457,1.02%,SCHW
75186,2020-12-31,2021-03-31,2021-05-31,14.318,32.677,0.484,0.126,0.199,1.867,2.931,.975%,SCHW
75186,2020-12-31,2021-03-31,2021-06-30,14.318,32.217,0.484,0.126,0.199,1.867,2.889,.989%,SCHW
75186,2020-12-31,2021-03-31,2021-07-31,14.318,30.066,0.484,0.126,0.199,1.867,2.696,1.06%,SCHW
75186,2020-12-31,2021-06-30,2021-08-31,15.487,30.738,0.501,0.123,0.210,1.990,3.863,.988%,SCHW
75186,2020-12-31,2021-06-30,2021-09-30,15.487,30.734,0.501,0.123,0.210,1.990,3.863,.988%,SCHW
75186,2020-12-31,2021-06-30,2021-10-31,15.487,34.612,0.501,0.123,0.210,1.990,4.350,.878%,SCHW
75186,2020-12-31,2021-09-30,2021-11-30,16.128,29.426,0.518,0.127,0.220,2.086,3.605,.930%,SCHW
75186,2020-12-31,2021-09-30,2021-12-31,16.128,31.977,0.518,0.127,0.220,2.086,3.918,.856%,SCHW
75186,2020-12-31,2021-09-30,2022-01-31,16.128,33.346,0.518,0.127,0.220,2.086,4.085,.821%,SCHW
75186,2021-12-31,2021-12-31,2022-02-28,19.484,29.845,0.524,0.118,0.250,2.481,4.094,.947%,SCHW
75186,2021-12-31,2021-12-31,2022-03-31,19.484,29.792,0.524,0.118,0.250,2.481,4.086,.949%,SCHW
75186,2021-12-31,2021-12-31,2022-04-30,19.484,23.438,0.524,0.118,0.250,2.481,3.215,1.21%,SCHW
75186,2021-12-31,2022-03-31,2022-05-31,18.506,25.399,0.520,0.123,0.253,2.422,8.240,1.14%,SCHW
75186,2021-12-31,2022-03-31,2022-06-30,18.506,22.891,0.520,0.123,0.253,2.422,7.427,1.27%,SCHW
75186,2021-12-31,2022-03-31,2022-07-31,18.506,25.018,0.520,0.123,0.253,2.422,8.117,1.16%,SCHW
75186,2021-12-31,2022-06-30,2022-08-31,17.453,23.339,0.522,0.140,0.271,2.343,3.973,1.24%,SCHW
75186,2021-12-31,2022-06-30,2022-09-30,17.453,23.641,0.522,0.140,0.271,2.343,4.025,1.22%,SCHW
75186,2021-12-31,2022-06-30,2022-10-31,17.453,26.207,0.522,0.140,0.271,2.343,4.462,1.10%,SCHW
75186,2021-12-31,2022-09-30,2022-11-30,16.213,25.088,0.526,0.163,0.299,2.169,2.803,1.07%,SCHW
75186,2021-12-31,2022-09-30,2022-12-31,16.213,25.307,0.526,0.163,0.299,2.169,2.827,1.06%,SCHW
75186,2021-12-31,2022-09-30,2023-01-31,16.213,23.532,0.526,0.163,0.299,2.169,2.629,1.14%,SCHW
75186,2022-12-31,2022-12-31,2023-02-28,17.328,22.263,0.525,0.193,0.364,3.318,1.827,1.28%,SCHW
75186,2022-12-31,2022-12-31,2023-03-31,17.328,14.966,0.525,0.193,0.364,3.318,1.228,1.91%,SCHW
75186,2022-12-31,2022-12-31,2023-04-30,17.328,14.926,0.525,0.193,0.364,3.318,1.225,1.91%,SCHW
75186,2022-12-31,2023-03-31,2023-05-31,14.074,14.396,0.521,0.237,0.345,3.132,1.004,1.90%,SCHW
75186,2022-12-31,2023-03-31,2023-06-30,14.074,15.486,0.521,0.237,0.345,3.132,1.080,1.76%,SCHW
75186,2022-12-31,2023-03-31,2023-07-31,14.074,18.060,0.521,0.237,0.345,3.132,1.260,1.51%,SCHW
75186,2022-12-31,2023-06-30,2023-08-31,14.438,17.195,0.505,0.240,0.363,4.044,1.271,1.69%,SCHW
75186,2022-12-31,2023-06-30,2023-09-30,14.438,15.959,0.505,0.240,0.363,4.044,1.180,1.82%,SCHW
75186,2022-12-31,2023-06-30,2023-10-31,14.438,15.128,0.505,0.240,0.363,4.044,1.118,1.92%,SCHW
75186,2022-12-31,2023-09-30,2023-11-30,14.957,20.440,0.482,0.220,0.374,5.013,1.612,1.63%,SCHW
75186,2022-12-31,2023-09-30,2023-12-31,14.957,22.933,0.482,0.220,0.374,5.013,1.809,1.45%,SCHW
75510,2009-11-30,2009-11-30,2010-01-31,19.497,44.247,0.942,0.080,0.170,1.008,5.746,,ADBE
75510,2009-11-30,2009-11-30,2010-02-28,19.497,47.466,0.942,0.080,0.170,1.008,6.164,,ADBE
75510,2009-11-30,2009-11-30,2010-03-31,19.497,48.452,0.942,0.080,0.170,1.008,6.292,,ADBE
75510,2009-11-30,2010-02-28,2010-04-30,18.073,49.412,0.967,0.073,0.140,0.813,21.530,,ADBE
75510,2009-11-30,2010-02-28,2010-05-31,18.073,47.176,0.967,0.073,0.140,0.813,20.556,,ADBE
75510,2009-11-30,2010-02-28,2010-06-30,18.073,38.868,0.967,0.073,0.140,0.813,16.936,,ADBE
75510,2009-11-30,2010-05-31,2010-07-31,17.399,39.889,0.960,0.076,0.179,1.017,57.457,,ADBE
75510,2009-11-30,2010-05-31,2010-08-31,17.399,38.472,0.960,0.076,0.179,1.017,35.555,,ADBE
75510,2009-11-30,2010-05-31,2010-09-30,17.399,36.319,0.960,0.076,0.179,1.017,36.162,,ADBE
75510,2009-11-30,2010-08-31,2010-10-31,15.134,31.629,0.956,0.093,0.213,1.141,,,ADBE
75510,2009-11-30,2010-08-31,2010-11-30,15.134,31.236,0.956,0.093,0.213,1.141,,,ADBE
75510,2009-11-30,2010-08-31,2010-12-31,15.134,34.584,0.956,0.093,0.213,1.141,,,ADBE
75510,2010-11-30,2010-11-30,2011-01-31,11.963,22.483,0.929,0.148,0.226,1.177,0.857,,ADBE
75510,2010-11-30,2010-11-30,2011-02-28,11.963,23.469,0.929,0.148,0.226,1.177,0.895,,ADBE
75510,2010-11-30,2010-11-30,2011-03-31,11.963,22.558,0.929,0.148,0.226,1.177,0.860,,ADBE
75510,2010-11-30,2011-02-28,2011-04-30,12.052,19.620,0.951,0.168,0.224,1.067,0.543,,ADBE
75510,2010-11-30,2011-02-28,2011-05-31,12.052,20.251,0.951,0.168,0.224,1.067,0.561,,ADBE
75510,2010-11-30,2011-02-28,2011-06-30,12.052,18.392,0.951,0.168,0.224,1.067,0.509,,ADBE
75510,2010-11-30,2011-05-31,2011-07-31,11.859,14.739,0.951,0.181,0.223,1.049,0.424,,ADBE
75510,2010-11-30,2011-05-31,2011-08-31,11.859,13.426,0.951,0.181,0.223,1.049,0.387,,ADBE
75510,2010-11-30,2011-05-31,2011-09-30,11.859,12.856,0.951,0.181,0.223,1.049,0.370,,ADBE
75510,2010-11-30,2011-08-31,2011-10-31,11.806,16.071,0.950,0.173,0.219,1.071,0.809,,ADBE
75510,2010-11-30,2011-08-31,2011-11-30,11.806,14.984,0.950,0.173,0.219,1.071,0.754,,ADBE
75510,2010-11-30,2011-08-31,2011-12-31,11.806,15.448,0.950,0.173,0.219,1.071,0.778,,ADBE
75510,2011-11-30,2011-11-30,2012-01-31,10.368,18.758,0.935,0.148,0.207,1.047,0.945,,ADBE
75510,2011-11-30,2011-11-30,2012-02-29,10.368,19.933,0.935,0.148,0.207,1.047,1.005,,ADBE
75510,2011-11-30,2011-11-30,2012-03-31,10.368,20.794,0.935,0.148,0.207,1.047,1.048,,ADBE
75510,2011-11-30,2012-02-29,2012-04-30,11.238,21.506,0.951,0.138,0.210,1.042,0.735,,ADBE
75510,2011-11-30,2012-02-29,2012-05-31,11.238,19.904,0.951,0.138,0.210,1.042,0.681,,ADBE
75510,2011-11-30,2012-02-29,2012-06-30,11.238,20.750,0.951,0.138,0.210,1.042,0.710,,ADBE
75510,2011-11-30,2012-05-31,2012-07-31,10.660,19.923,0.949,0.133,0.204,1.014,0.614,,ADBE
75510,2011-11-30,2012-05-31,2012-08-31,10.660,20.174,0.949,0.133,0.204,1.014,0.622,,ADBE
75510,2011-11-30,2012-05-31,2012-09-30,10.660,20.926,0.949,0.133,0.204,1.014,0.645,,ADBE
75510,2011-11-30,2012-08-31,2012-10-31,11.072,21.672,0.948,0.129,0.198,1.005,1.038,,ADBE
75510,2011-11-30,2012-08-31,2012-11-30,11.072,22.045,0.948,0.129,0.198,1.005,1.056,,ADBE
75510,2011-11-30,2012-08-31,2012-12-31,11.072,24.000,0.948,0.129,0.198,1.005,1.150,,ADBE
75510,2012-11-30,2012-11-30,2013-01-31,12.765,22.789,0.932,0.129,0.183,1.034,0.599,,ADBE
75510,2012-11-30,2012-11-30,2013-02-28,12.765,23.681,0.932,0.129,0.183,1.034,0.622,,ADBE
75510,2012-11-30,2012-11-30,2013-03-31,12.765,26.214,0.932,0.129,0.183,1.034,0.689,,ADBE
75510,2012-11-30,2013-02-28,2013-04-30,14.210,31.746,0.937,0.109,0.188,1.169,0.712,,ADBE
75510,2012-11-30,2013-02-28,2013-05-31,14.210,30.218,0.937,0.109,0.188,1.169,0.678,,ADBE
75510,2012-11-30,2013-02-28,2013-06-30,14.210,32.085,0.937,0.109,0.188,1.169,0.720,,ADBE
75510,2012-11-30,2013-05-31,2013-07-31,17.635,42.214,0.935,0.084,0.183,1.341,1.093,,ADBE
75510,2012-11-30,2013-05-31,2013-08-31,17.635,40.848,0.935,0.084,0.183,1.341,1.058,,ADBE
75510,2012-11-30,2013-05-31,2013-09-30,17.635,46.375,0.935,0.084,0.183,1.341,1.201,,ADBE
75510,2012-11-30,2013-08-31,2013-10-31,22.531,61.614,0.929,0.064,0.181,1.568,3.895,,ADBE
75510,2012-11-30,2013-08-31,2013-11-30,22.531,64.523,0.929,0.064,0.181,1.568,4.078,,ADBE
75510,2012-11-30,2013-08-31,2013-12-31,22.531,68.044,0.929,0.064,0.181,1.568,4.301,,ADBE
75510,2013-11-30,2013-11-30,2014-01-31,39.546,105.696,0.906,0.041,0.182,2.016,,,ADBE
75510,2013-11-30,2013-11-30,2014-02-28,39.546,122.554,0.906,0.041,0.182,2.016,,,ADBE
75510,2013-11-30,2013-11-30,2014-03-31,39.546,117.393,0.906,0.041,0.182,2.016,,,ADBE
75510,2013-11-30,2014-02-28,2014-04-30,37.049,116.396,0.923,0.038,0.166,1.990,,,ADBE
75510,2013-11-30,2014-02-28,2014-05-31,37.049,121.774,0.923,0.038,0.166,1.990,,,ADBE
75510,2013-11-30,2014-02-28,2014-06-30,37.049,136.528,0.923,0.038,0.166,1.990,,,ADBE
75510,2013-11-30,2014-05-31,2014-07-31,40.739,123.661,0.919,0.040,0.152,1.996,,,ADBE
75510,2013-11-30,2014-05-31,2014-08-31,40.739,128.393,0.919,0.040,0.152,1.996,,,ADBE
75510,2013-11-30,2014-05-31,2014-09-30,40.739,123.554,0.919,0.040,0.152,1.996,,,ADBE
75510,2013-11-30,2014-08-31,2014-10-31,47.311,146.083,0.916,0.035,0.136,2.095,,,ADBE
75510,2013-11-30,2014-08-31,2014-11-30,47.311,153.500,0.916,0.035,0.136,2.095,,,ADBE
75510,2013-11-30,2014-08-31,2014-12-31,47.311,151.458,0.916,0.035,0.136,2.095,,,ADBE
75510,2014-11-30,2014-11-30,2015-01-31,51.617,132.321,0.909,0.038,0.119,2.048,,,ADBE
75510,2014-11-30,2014-11-30,2015-02-28,51.617,149.245,0.909,0.038,0.119,2.048,,,ADBE
75510,2014-11-30,2014-11-30,2015-03-31,51.617,139.509,0.909,0.038,0.119,2.048,,,ADBE
75510,2014-11-30,2015-02-28,2015-04-30,44.628,126.767,0.911,0.044,0.147,1.906,,,ADBE
75510,2014-11-30,2015-02-28,2015-05-31,44.628,131.817,0.911,0.044,0.147,1.906,,,ADBE
75510,2014-11-30,2015-02-28,2015-06-30,44.628,135.017,0.911,0.044,0.147,1.906,,,ADBE
75510,2014-11-30,2015-05-31,2015-07-31,43.461,113.875,0.907,0.052,0.174,1.875,,,ADBE
75510,2014-11-30,2015-05-31,2015-08-31,43.461,109.125,0.907,0.052,0.174,1.875,,,ADBE
75510,2014-11-30,2015-05-31,2015-09-30,43.461,114.194,0.907,0.052,0.174,1.875,,,ADBE
75510,2014-11-30,2015-08-31,2015-10-31,37.546,91.402,0.905,0.071,0.198,1.675,21.626,,ADBE
75510,2014-11-30,2015-08-31,2015-11-30,37.546,94.289,0.905,0.071,0.198,1.675,22.308,,ADBE
75510,2014-11-30,2015-08-31,2015-12-31,37.546,96.845,0.905,0.071,0.198,1.675,22.913,,ADBE
75510,2015-11-30,2015-11-30,2016-01-31,39.028,71.879,0.897,0.088,0.214,1.569,3.459,,ADBE
75510,2015-11-30,2015-11-30,2016-02-29,39.028,68.669,0.897,0.088,0.214,1.569,3.305,,ADBE
75510,2015-11-30,2015-11-30,2016-03-31,39.028,75.645,0.897,0.088,0.214,1.569,3.640,,ADBE
75510,2015-11-30,2016-02-29,2016-04-30,31.864,60.013,0.900,0.113,0.217,1.395,1.605,,ADBE
75510,2015-11-30,2016-02-29,2016-05-31,31.864,63.357,0.900,0.113,0.217,1.395,1.694,,ADBE
75510,2015-11-30,2016-02-29,2016-06-30,31.864,61.013,0.900,0.113,0.217,1.395,1.631,,ADBE
75510,2015-11-30,2016-05-31,2016-07-31,30.428,55.288,0.901,0.125,0.214,1.261,1.333,,ADBE
75510,2015-11-30,2016-05-31,2016-08-31,30.428,57.802,0.901,0.125,0.214,1.261,1.394,,ADBE
75510,2015-11-30,2016-05-31,2016-09-30,30.428,61.322,0.901,0.125,0.214,1.261,1.479,,ADBE
75510,2015-11-30,2016-08-31,2016-10-31,29.796,54.852,0.902,0.136,0.211,1.163,1.037,,ADBE
75510,2015-11-30,2016-08-31,2016-11-30,29.796,52.454,0.902,0.136,0.211,1.163,0.992,,ADBE
75510,2015-11-30,2016-08-31,2016-12-31,29.796,52.526,0.902,0.136,0.211,1.163,0.993,,ADBE
75510,2016-11-30,2016-11-30,2017-01-31,29.253,48.871,0.899,0.157,0.204,1.055,0.680,,ADBE
75510,2016-11-30,2016-11-30,2017-02-28,29.253,51.009,0.899,0.157,0.204,1.055,0.709,,ADBE
75510,2016-11-30,2016-11-30,2017-03-31,29.253,56.091,0.899,0.157,0.204,1.055,0.780,,ADBE
75510,2016-11-30,2017-02-28,2017-04-30,27.396,51.046,0.901,0.175,0.205,0.960,0.633,,ADBE
75510,2016-11-30,2017-02-28,2017-05-31,27.396,54.145,0.901,0.175,0.205,0.960,0.672,,ADBE
75510,2016-11-30,2017-02-28,2017-06-30,27.396,53.985,0.901,0.175,0.205,0.960,0.670,,ADBE
75510,2016-11-30,2017-05-31,2017-07-31,27.753,50.865,0.901,0.189,0.201,0.886,0.644,,ADBE
75510,2016-11-30,2017-05-31,2017-08-31,27.753,53.875,0.901,0.189,0.201,0.886,0.682,,ADBE
75510,2016-11-30,2017-05-31,2017-09-30,27.753,51.799,0.901,0.189,0.201,0.886,0.655,,ADBE
75510,2016-11-30,2017-08-31,2017-10-31,28.419,55.082,0.898,0.205,0.196,0.816,0.620,,ADBE
75510,2016-11-30,2017-08-31,2017-11-30,28.419,57.066,0.898,0.205,0.196,0.816,0.643,,ADBE
75510,2016-11-30,2017-08-31,2017-12-31,28.419,55.107,0.898,0.205,0.196,0.816,0.621,,ADBE
75510,2017-11-30,2017-11-30,2018-01-31,36.727,59.101,0.894,0.207,0.182,0.759,0.665,,ADBE
75510,2017-11-30,2017-11-30,2018-02-28,36.727,61.873,0.894,0.207,0.182,0.759,0.696,,ADBE
75510,2017-11-30,2017-11-30,2018-03-31,36.727,63.929,0.894,0.207,0.182,0.759,0.719,,ADBE
75510,2017-11-30,2018-02-28,2018-04-30,31.780,58.936,0.898,0.227,0.186,0.692,0.650,,ADBE
75510,2017-11-30,2018-02-28,2018-05-31,31.780,66.298,0.898,0.227,0.186,0.692,0.731,,ADBE
75510,2017-11-30,2018-02-28,2018-06-30,31.780,64.843,0.898,0.227,0.186,0.692,0.715,,ADBE
75510,2017-11-30,2018-05-31,2018-07-31,34.202,56.378,0.898,0.256,0.181,0.645,0.652,,ADBE
75510,2017-11-30,2018-05-31,2018-08-31,34.202,60.717,0.898,0.256,0.181,0.645,0.703,,ADBE
75510,2017-11-30,2018-05-31,2018-09-30,34.202,62.200,0.898,0.256,0.181,0.645,0.720,,ADBE
