gvkey,datadate,tic,actq,ancq,epsfxq,lctq,ltq,revtq,capxy,roa,roe,pe_inc,divyield,pcf,roce,debt_ebitda,gpm,evm,cfm,npm,PEG_trailing,de_ratio,curr_ratio,ptb,roa_change,roe_change,pe_inc_change,divyield_change,pcf_change,roce_change,debt_ebitda_change,gpm_change,evm_change,cfm_change,npm_change,PEG_trailing_change,de_ratio_change,curr_ratio_change,ptb_change,relative_quarterly_return,target
8762,1970-12-31,PG,0.0,0.0,-0.191011236,0.0,0.0,-0.06270862699,0.0,0.268,0.179,20.93,2.39,19.526,0.307,0.335,0.392,8.406,0.089,0.074,2.163,0.453,2.406,3.552,0.0,0.03468208092,-0.04824701014,0.01271186441,-0.01334007074,0.0,0.0,0.0,0.0,0.0,0.02777777778,-0.1309762957,0.0,0.0,-0.01333333333,0.002638624647,-0.01312024061
4839,1970-12-31,F,0.0,0.0,1.058823529,0.0,0.0,0.2507033083,0.0,0.192,0.093,12.107,4.16,3.114,0.163,0.562,0.183,3.919,0.089,0.034,0.058,0.793,1.331,0.734,-0.09004739336,0.04494382022,0.09694663405,-0.101511879,-0.2132390096,-0.0523255814,-0.07107438017,-0.04188481675,1.404294479,0.435483871,0.0,0.4871794872,0.06873315364,-0.02988338192,0.08902077151,-0.007331135013,-0.01744068608
6266,1970-12-31,JNJ,0.0,0.0,0.0,0.0,0.0,-0.007294677442,0.0,0.306,0.179,47.0,0.61,142.176,0.306,0.193,0.493,17.693,0.116,0.083,1.807,0.321,3.745,7.257,0.224,0.3458646617,0.1333220805,0.0149750416,1.385583409,0.2644628099,0.5691056911,0.05341880342,-0.3983405312,-0.04132231405,0.02469135802,0.218476062,0.3956521739,-0.2199541762,-0.1140275913,-0.01371992419,0.2667121681
2403,1970-12-31,BMY,0.0,0.0,0.1785714286,0.0,0.0,-0.0583986584,0.0,0.245,0.257,26.86,1.85,60.167,0.292,1.191,0.68,13.271,0.091,0.076,2.912,0.786,2.643,6.237,-0.06488549618,0.5766871166,0.04294478528,-0.07960199005,0.6234148184,-0.0875,0.5901201602,0.0,-0.16863998,0.04597701149,0.05555555556,-0.01154107264,0.1627218935,0.3519181586,-0.03616133519,0.004424357051,-0.1002700251
2086,1970-12-31,BAX,0.0,0.0,0.3636363636,0.0,0.0,0.1804974199,0.0,0.111,0.124,54.167,0.398,-135.31,0.102,4.092,0.468,31.908,0.105,0.076,3.85,1.136,4.134,6.028,-0.171641791,-1.219858156,0.1333430975,-0.02926829268,-0.1532010764,-0.2093023256,0.3182989691,0.01298701299,-0.1517664886,0.0,-0.03797468354,0.2206721623,0.1932773109,0.0,-0.0361368724,-0.0161630893,0.08536176838
8530,1970-12-31,PFE,0.0,0.0,0.1470588235,0.0,0.0,0.06158249428,0.0,0.227,0.152,29.004,1.75,32.068,0.266,0.664,0.616,12.805,0.123,0.093,2.876,0.656,2.015,4.228,-0.01731601732,0.3451327434,0.03585714286,-0.05913978495,0.5018030253,-0.0184501845,0.3122529644,-0.004846526656,0.03266129032,0.008196721311,0.01086956522,0.2708793637,0.1488616462,-0.1212385521,-0.03116406966,-0.03994026321,-0.06105986616
2817,1970-12-31,CAT,0.0,0.0,-0.3066666667,0.0,0.0,-0.1588672077,0.0,0.222,0.153,18.528,2.56,18.913,0.2,1.34,0.273,7.635,0.114,0.068,1.709,0.855,1.887,2.727,-0.06722689076,0.1679389313,0.1571321509,-0.1741935484,1.051524026,-0.08256880734,0.1327134404,0.4293193717,0.0595337219,0.0,0.04615384615,-0.1480558325,0.01543942993,-0.06025896414,0.1157937807,0.1057120392,0.02548387368
2991,1970-12-31,CVX,0.0,0.0,0.07971014493,0.0,0.0,0.08164161436,0.0,0.111,0.1,10.238,5.1,5.872,0.071,1.22,0.282,7.77,0.186,0.109,3.954,0.419,1.532,1.002,0.009090909091,0.3888888889,0.04586781081,-0.07103825137,0.03855677397,0.04411764706,0.05719237435,-1.673031026,-0.02141057935,-0.02105263158,0.0,0.1032366071,0.07989690722,-0.08972073678,0.02558853634,0.1002324586,-0.05185402739
1722,1970-12-31,ADM,0.0,0.0,0.009708737864,0.0,0.0,0.0,0.0,0.154,0.12,11.04,2.43,-6.258,0.152,2.347,0.087,5.243,0.032,0.02,0.162,1.086,2.19,1.276,0.0,0.07142857143,0.165909811,-0.198019802,0.4604434072,0.0,0.0,0.0,0.0,0.0,0.0,0.1739130435,0.0,0.0,0.461626575,-0.1522577986,0.2960648186
3170,1970-12-31,CL,0.0,0.0,-0.1012658228,0.0,0.0,-0.1359699805,0.0,0.177,0.127,17.409,2.92,21.514,0.228,0.403,0.519,7.149,0.05,0.033,2.397,0.751,2.176,2.143,0.0350877193,0.5679012346,0.07165281625,-0.02666666667,0.2828861061,0.06046511628,-0.3349834983,-0.01330798479,-0.05286168521,0.02040816327,0.0,-0.1592423711,-0.05415617128,0.02351834431,0.05462598425,0.1107591526,-0.09640467949
7241,1970-12-31,CVS,0.0,0.0,0.6666666667,0.0,0.0,0.3110114958,0.0,0.296,0.26,27.119,1.67,33.611,0.435,0.245,0.425,11.257,0.06,0.048,2.313,0.678,2.302,6.374,-0.03896103896,0.015625,0.155721287,-0.1069518717,-0.07720396453,-0.03761061947,-0.08582089552,0.009501187648,0.01698437077,-0.07692307692,-0.02040816327,0.2160883281,0.03196347032,-0.1156358048,0.04732172198,0.04460079959,0.1065706761
8068,1970-12-31,OXY,0.0,0.0,-0.1343283582,0.0,0.0,0.1648734509,0.0,0.221,0.524,7.362,5.37,4.96,0.234,1.908,0.283,4.937,0.115,0.073,0.552,1.007,1.576,2.405,0.02790697674,13.55555556,-0.1259646207,0.05294117647,0.4631268437,0.008620689655,-0.001569858713,0.0442804428,-0.2190762417,-0.06504065041,0.04285714286,-0.5584,0.1164079823,-0.02475247525,-0.360712387,-0.1575792285,-0.02774046428
7985,1971-03-31,NOC,0.0,0.0,-0.4948453608,0.0,0.0,-0.1749304965,0.0,0.114,0.149,6.307,4.79,-11.947,0.116,4.884,0.092,6.539,0.049,0.032,0.579,2.27,1.693,0.701,0.0,0.0,-0.04017653325,0.04130434783,-0.04728867624,0.0,0.0,0.0,0.0,0.0,0.0,0.0802238806,0.0,0.0,-0.0462585034,-0.008605707239,-0.1328078361
2817,1971-03-31,CAT,0.0,0.0,0.3461538462,0.0,0.0,0.1586943133,0.0,0.222,0.15,19.112,2.83,11.419,0.208,1.286,0.189,7.547,0.114,0.068,1.029,0.855,1.887,2.814,0.0,-0.01960784314,0.03151986183,0.10546875,-0.3962353936,0.04,-0.04029850746,-0.3076923077,-0.01152586771,0.0,0.0,-0.397893505,0.0,0.0,0.03190319032,0.02548387368,0.02970272641
3144,1971-03-31,KO,0.0,0.0,-0.01886792453,0.0,0.0,-0.04075493985,0.0,0.359,0.23,39.616,1.57,38.526,0.454,0.099,0.468,15.069,0.121,0.092,3.17,0.537,2.089,9.023,0.0,-0.04166666667,0.1276650252,-0.04848484848,0.1549599784,0.0,0.0,0.0,0.0,0.0,0.01098901099,0.09840609841,0.0,0.0,0.1584285531,0.0235433608,0.09494026984
4503,1971-03-31,XOM,0.0,0.0,-0.1069518717,0.0,0.0,-0.03544259896,0.0,0.184,0.125,12.418,4.94,7.268,0.202,1.115,0.121,5.595,0.127,0.074,3.611,0.714,1.54,1.475,0.0,0.05042016807,-0.02305090079,-0.01002004008,-0.168040293,0.2784810127,-0.007123775601,-0.6084142395,-0.08638145003,-0.1476510067,-0.06329113924,-0.3583866382,0.0,0.0,0.009582477755,-0.001668749667,-0.04877782772
2403,1971-03-31,BMY,0.0,0.0,0.0303030303,0.0,0.0,0.1216098676,0.0,0.245,0.203,26.178,1.88,59.126,0.292,1.191,0.68,13.271,0.091,0.075,3.138,0.786,2.643,6.129,0.0,-0.2101167315,-0.02539091586,0.01621621622,-0.0173018432,0.0,0.0,0.0,0.0,0.0,-0.01315789474,0.07760989011,0.0,0.0,-0.01731601732,-0.1002700251,0.0238677097
7435,1971-03-31,MMM,0.0,0.0,-0.04545454545,0.0,0.0,0.02058503605,0.0,0.297,0.178,33.431,1.62,27.444,0.312,0.281,0.489,13.433,0.154,0.111,89.633,0.388,2.342,5.935,0.0,-0.02197802198,0.07946399742,-0.08988764045,0.09881486227,0.0,0.0,0.0,0.0,0.0,0.0,19.10159229,0.0,0.0,0.09866716031,0.05033761379,0.08590376485
4839,1971-03-31,F,0.0,0.0,0.1214285714,0.0,0.0,-0.09218135831,0.0,0.192,0.104,11.802,3.92,4.524,0.171,0.667,0.183,2.772,0.063,0.036,0.059,0.793,1.331,0.792,0.0,0.1182795699,-0.02519203766,-0.05769230769,0.4527938343,0.0490797546,0.1868327402,0.0,-0.2926767032,-0.2921348315,0.05882352941,0.01724137931,0.0,0.0,0.07901907357,-0.01744068608,0.04342573588
7241,1971-03-31,CVS,0.0,0.0,-0.7466666667,0.0,0.0,-0.2663191985,0.0,0.296,0.246,29.986,1.5,37.374,0.435,0.245,0.425,11.257,0.06,0.046,3.164,0.678,2.302,7.148,0.0,-0.05384615385,0.1057192374,-0.1017964072,0.1119573949,0.0,0.0,0.0,0.0,0.0,-0.04166666667,0.3679204496,0.0,0.0,0.1214308127,0.1065706761,0.128530128
1722,1971-03-31,ADM,0.0,0.0,-0.009615384615,0.0,0.0,0.0,0.0,0.154,0.122,11.863,2.26,-6.734,0.152,2.347,0.087,5.243,0.032,0.02,0.211,1.086,2.19,1.373,0.0,0.01666666667,0.07454710145,-0.06995884774,0.07606263982,0.0,0.0,0.0,0.0,0.0,0.0,0.3024691358,0.0,0.0,0.07601880878,0.2960648186,-0.03280876367
3170,1971-03-31,CL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.127,15.864,3.21,19.604,0.228,0.403,0.519,7.149,0.05,0.033,2.393,0.751,2.176,1.953,0.0,0.0,-0.08874719972,0.09931506849,-0.08877939946,0.0,0.0,0.0,0.0,0.0,0.0,-0.001668752607,0.0,0.0,-0.08866075595,-0.09640467949,-0.01502695375
8530,1971-03-31,PFE,0.0,0.0,-0.2051282051,0.0,0.0,-0.06630383282,0.0,0.227,0.155,28.721,1.73,21.822,0.254,0.653,0.626,12.378,0.123,0.094,6.686,0.656,2.015,4.285,0.0,0.01973684211,-0.009757274859,-0.01142857143,-0.3195085443,-0.04511278195,-0.01656626506,0.01623376623,-0.03334634908,0.0,0.01075268817,1.324756606,0.0,0.0,0.01348155156,-0.06105986616,0.03618148289
2991,1971-03-31,CVX,0.0,0.0,-0.05369127517,0.0,0.0,0.04067512048,0.0,0.111,0.101,10.203,4.94,5.982,0.082,1.098,0.18,6.547,0.184,0.108,2.423,0.419,1.532,1.034,0.0,0.01,-0.003418636452,-0.03137254902,0.01873297003,0.1549295775,-0.1,-0.3617021277,-0.1574002574,-0.01075268817,-0.009174311927,-0.3872028326,0.0,0.0,0.03193612774,-0.05185402739,0.01271831658
6266,1971-03-31,JNJ,0.0,0.0,0.0,0.0,0.0,0.1004713991,0.0,0.306,0.167,53.727,0.497,174.443,0.306,0.193,0.493,17.693,0.116,0.086,1.886,0.321,3.745,8.904,0.0,-0.06703910615,0.1431276596,-0.1852459016,0.2269511029,0.0,0.0,0.0,0.0,0.0,0.03614457831,0.04371887106,0.0,0.0,0.2269532865,0.2667121681,0.2520357892
8068,1971-03-31,OXY,0.0,0.0,-0.03448275862,0.0,0.0,-0.04078033314,0.0,0.221,0.176,7.481,5.16,5.159,0.234,1.908,0.283,4.937,0.115,0.07,2.286,1.007,1.576,1.031,0.0,-0.6641221374,0.01616408585,-0.03910614525,0.04012096774,0.0,0.0,0.0,0.0,0.0,-0.04109589041,3.141304348,0.0,0.0,-0.5713097713,-0.02774046428,-0.07672139933
7257,1971-03-31,MRK,0.0,0.0,0.03896103896,0.0,0.0,0.02485406353,0.0,0.403,0.246,33.121,2.12,37.291,0.464,0.074,0.685,15.218,0.187,0.152,4.352,0.33,2.58,8.104,0.0,-0.04280155642,0.0701799735,-0.07423580786,0.08052271674,0.0,0.0,0.0,0.0,0.0,0.0,0.0476649013,0.0,0.0,0.08053333333,-0.07718763479,0.02355915433
8762,1971-03-31,PG,0.0,0.0,0.08333333333,0.0,0.0,0.04661834421,0.0,0.268,0.185,20.732,2.35,19.859,0.307,0.335,0.392,8.406,0.089,0.075,2.072,0.453,2.406,3.613,0.0,0.03351955307,-0.009460105112,-0.01673640167,0.01705418416,0.0,0.0,0.0,0.0,0.0,0.01351351351,-0.04207119741,0.0,0.0,0.01717342342,-0.01312024061,0.04415730074
2086,1971-03-31,BAX,0.0,0.0,-0.06666666667,0.0,0.0,-0.02613361349,0.0,0.111,0.124,59.259,0.344,-156.74,0.102,4.092,0.468,31.908,0.105,0.077,4.111,1.136,4.134,6.983,0.0,0.0,0.09400557535,-0.135678392,0.1583770601,0.0,0.0,0.0,0.0,0.0,0.01315789474,0.06779220779,0.0,0.0,0.1584273391,0.08536176838,0.05134863815
2285,1971-03-31,BA,0.0,0.0,0.5,0.0,0.0,-0.1151355449,0.0,0.06,0.029,11.675,1.74,12.292,0.027,5.363,0.043,7.331,0.037,0.006,3.598,2.239,1.59,0.598,0.0,0.16,-0.4395910335,-0.07446808511,0.0823280796,0.0,0.0,0.0,0.0,0.0,0.0,0.3193986065,0.0,0.0,0.15,0.367589493,-0.01801524542
7065,1971-03-31,MMC,0.0,0.0,0.1627906977,0.0,0.0,0.169146732,0.0,0.427,0.291,37.709,1.63,37.351,0.521,0.062,0.263,17.02,0.153,0.15,2.173,0.346,3.136,10.115,0.0,0.1149425287,0.1651166383,-0.1141304348,0.1273731551,0.0,0.0,0.0,0.0,0.0,0.04895104895,0.05845104725,0.0,0.0,0.03298611111,0.05163564079,0.07985164024
1209,1971-03-31,APD,0.0,0.0,0.4,0.0,0.0,0.2371737829,0.0,0.145,0.067,21.656,0.375,9.752,0.117,2.683,0.507,7.57,0.142,0.055,1.754,1.44,1.654,1.688,0.0,0.5227272727,0.0300608828,-0.03350515464,0.05689823345,0.0,0.0,0.0,0.0,0.0,-0.01785714286,-0.1485436893,0.0,0.0,0.05698184095,0.0776755073,-0.002968284687
6066,1971-03-31,IBM,0.0,0.0,-0.09128630705,0.0,0.0,-0.06283471835,0.0,0.37,0.175,35.974,1.59,19.33,0.296,0.287,0.736,12.639,0.278,0.136,2.449,0.436,1.806,6.215,0.0,-0.02777777778,-0.04638956632,0.02580645161,-0.02825256384,0.0,0.0,0.0,0.0,0.0,0.0,0.03771186441,0.0,0.0,-0.02829893684,0.03654596828,-0.1072041847
1078,1971-03-31,ABT,0.0,0.0,-0.6136363636,0.0,0.0,-0.1409540826,0.0,0.217,0.136,27.043,1.58,28.458,0.235,0.984,0.554,12.582,0.114,0.077,3.828,0.64,1.963,3.643,0.0,-0.1757575758,-0.01600989703,0.1532846715,-0.1339622642,0.0,0.0,0.0,0.0,0.0,-0.1149425287,0.6192893401,0.0,0.0,-0.1340622772,-0.1067631956,-0.118708059
3144,1971-06-30,KO,0.0,0.0,0.5769230769,0.0,0.0,0.2462635333,0.0,0.359,0.238,41.288,1.45,41.732,0.454,0.099,0.468,15.069,0.121,0.095,3.124,0.537,2.089,9.357,0.0,0.0347826087,0.04220516963,-0.07643312102,0.0832165291,0.0,0.0,0.0,0.0,0.0,0.03260869565,-0.01451104101,0.0,0.0,0.03701651335,0.09494026984,0.07088851365
7985,1971-06-30,NOC,0.0,0.0,0.4081632653,0.0,0.0,-0.03528314234,0.0,0.114,0.149,5.287,5.71,-10.015,0.116,4.884,0.092,6.539,0.049,0.032,0.608,2.27,1.693,0.587,0.0,0.0,-0.1617250674,0.1920668058,-0.1617142379,0.0,0.0,0.0,0.0,0.0,0.0,0.05008635579,0.0,0.0,-0.1626248217,-0.1328078361,-0.03152043882
6266,1971-06-30,JNJ,0.0,0.0,0.1707317073,0.0,0.0,0.03134235411,0.0,0.306,0.178,53.363,0.471,184.023,0.306,0.193,0.493,17.693,0.116,0.089,1.877,0.321,3.745,9.393,0.0,0.06586826347,-0.00677499209,-0.0523138833,0.05491765218,0.0,0.0,0.0,0.0,0.0,0.03488372093,-0.004772004242,0.0,0.0,0.05491913747,0.2520357892,-0.04739791843
8530,1971-06-30,PFE,0.0,0.0,-0.06451612903,0.0,0.0,0.03045176936,0.0,0.227,0.159,31.015,1.58,23.498,0.26,0.639,0.622,12.198,0.122,0.093,2.793,0.656,2.015,4.698,0.0,0.02580645161,0.07987187076,-0.08670520231,0.0768032261,0.02362204724,-0.02143950995,-0.006389776358,-0.01454192923,-0.008130081301,-0.01063829787,-0.5822614418,0.0,0.0,0.09638273046,0.03618148289,0.03961494874
1078,1971-06-30,ABT,0.0,0.0,-0.3529411765,0.0,0.0,-0.0064421723,0.0,0.217,0.115,29.014,1.74,25.899,0.235,0.984,0.554,12.582,0.114,0.065,27.562,0.64,1.963,3.316,0.0,-0.1544117647,0.0728839256,0.1012658228,-0.0899219903,0.0,0.0,0.0,0.0,0.0,-0.1558441558,6.200104493,0.0,0.0,-0.08976118584,-0.118708059,0.01171414049
2086,1971-06-30,BAX,0.0,0.0,0.3571428571,0.0,0.0,0.2702947409,0.0,0.111,0.136,57.415,0.325,-165.93,0.102,4.092,0.468,31.908,0.105,0.076,3.613,1.136,4.134,7.392,0.0,0.09677419355,-0.03111763614,-0.05523255814,0.05863212964,0.0,0.0,0.0,0.0,0.0,-0.01298701299,-0.1211384091,0.0,0.0,0.05857081484,0.05134863815,0.06482202513
4839,1971-06-30,F,0.0,0.0,0.1719745223,0.0,0.0,0.07392865446,0.0,0.192,0.109,12.637,3.75,5.829,0.174,0.689,0.183,3.847,0.065,0.038,0.063,0.793,1.331,0.878,0.0,0.04807692308,0.07075072022,-0.04336734694,0.2884615385,0.01754385965,0.03298350825,0.0,0.3878066378,0.03174603175,0.05555555556,0.06779661017,0.0,0.0,0.1085858586,0.04342573588,0.1256411645
2991,1971-06-30,CVX,0.0,0.0,0.06382978723,0.0,0.0,0.09190927296,0.0,0.111,0.106,9.321,5.2,5.53,0.103,0.957,0.195,5.59,0.179,0.106,1.784,0.419,1.532,0.984,0.0,0.0495049505,-0.08644516319,0.05263157895,-0.07556001337,0.256097561,-0.1284153005,0.08333333333,-0.1461738201,-0.02717391304,-0.01851851852,-0.2637226579,0.0,0.0,-0.04835589942,0.01271831658,0.0004541095815
3170,1971-06-30,CL,0.0,0.0,0.6056338028,0.0,0.0,1.847960634,0.0,0.177,0.127,17.591,2.89,21.738,0.228,0.403,0.519,7.149,0.05,0.033,2.924,0.751,2.176,2.165,0.0,0.0,0.1088628341,-0.09968847352,0.1088553356,0.0,0.0,0.0,0.0,0.0,0.0,0.2218972002,0.0,0.0,0.1085509473,-0.01502695375,0.0971979761
2285,1971-06-30,BA,0.0,0.0,0.0,0.0,0.0,0.1785950308,0.0,0.06,0.028,7.915,2.54,8.417,0.027,5.363,0.043,7.331,0.037,0.006,4.461,2.239,1.59,0.386,0.0,-0.03448275862,-0.3220556745,0.4597701149,-0.3152456883,0.0,0.0,0.0,0.0,0.0,0.0,0.2398554753,0.0,0.0,-0.3545150502,-0.01801524542,-0.245618161
8762,1971-06-30,PG,-0.9870177944,-0.9925382281,-0.3333333333,-0.9871371403,-0.9948012426,-0.0005102219465,0.0,0.257,0.168,24.742,2.08,23.378,0.293,0.31,0.383,10.971,0.093,0.075,2.312,0.433,2.399,3.969,-0.04104477612,-0.09189189189,0.1934207988,-0.114893617,0.1771992547,-0.04560260586,-0.07462686567,-0.02295918367,0.3051391863,0.04494382022,0.0,0.1158301158,-0.04415011038,-0.002909393184,0.09853307501,0.04415730074,0.1101660193
1209,1971-06-30,APD,0.0,0.0,0.1142857143,0.0,0.0,0.07866241205,0.0,0.145,0.097,21.867,0.355,10.301,0.117,2.683,0.507,7.57,0.142,0.055,1.829,1.44,1.654,1.783,0.0,0.447761194,0.009743258219,-0.05333333333,0.05629614438,0.0,0.0,0.0,0.0,0.0,0.0,0.04275940707,0.0,0.0,0.05627962085,-0.002968284687,-0.01832227531
1722,1971-06-30,ADM,-0.985973487,-0.9956043897,-0.3689320388,-0.9906810655,-0.991042737,0.4881006081,0.0,0.165,0.113,10.294,2.6,7.9,0.165,1.854,0.08,5.689,0.031,0.018,0.187,1.095,1.88,1.075,0.07142857143,-0.0737704918,-0.132259968,0.1504424779,-2.173151173,0.08552631579,-0.2100553899,-0.08045977011,0.08506580202,-0.03125,-0.1,-0.1137440758,0.008287292818,-0.1415525114,-0.2170429716,-0.03280876367,-0.0672835828
7065,1971-06-30,MMC,0.0,0.0,-0.1,0.0,0.0,-0.0189417478,0.0,0.427,0.289,36.612,1.64,37.074,0.521,0.062,0.263,17.02,0.153,0.147,2.291,0.346,3.136,9.902,0.0,-0.006872852234,-0.02909119839,0.006134969325,-0.007416133437,0.0,0.0,0.0,0.0,0.0,-0.02,0.05430280718,0.0,0.0,-0.0210578349,0.07985164024,-0.001626252804
6066,1971-06-30,IBM,0.0,0.0,0.01369863014,0.0,0.0,0.03851865081,0.0,0.37,0.175,33.443,1.71,17.971,0.296,0.287,0.736,12.639,0.278,0.135,3.049,0.436,1.806,5.778,0.0,0.0,-0.07035636849,0.07547169811,-0.07030522504,0.0,0.0,0.0,0.0,0.0,-0.007352941176,0.2449979584,0.0,0.0,-0.07031375704,-0.1072041847,-0.02815711235
2403,1971-06-30,BMY,0.0,0.0,-0.1911764706,0.0,0.0,-0.02566867432,0.0,0.245,0.206,25.51,1.92,57.853,0.292,1.191,0.68,13.271,0.091,0.075,3.152,0.786,2.643,5.997,0.0,0.01477832512,-0.02551761021,0.02127659574,-0.02153029124,0.0,0.0,0.0,0.0,0.0,0.0,0.004461440408,0.0,0.0,-0.02153695546,0.0238677097,0.009757427623
7435,1971-06-30,MMM,0.0,0.0,0.07142857143,0.0,0.0,0.02950938664,0.0,0.297,0.181,34.402,1.55,28.737,0.312,0.281,0.489,13.433,0.154,0.112,5.567,0.388,2.342,6.215,0.0,0.01685393258,0.02904489845,-0.04320987654,0.04711412331,0.0,0.0,0.0,0.0,0.0,0.009009009009,-0.9378911785,0.0,0.0,0.04717775906,0.08590376485,0.01877439299
7241,1971-06-30,CVS,0.0,0.0,1.315789474,0.0,0.0,0.2465884347,0.0,0.296,0.252,29.918,1.46,19.259,0.435,0.245,0.425,11.257,0.06,0.046,2.731,0.678,2.302,7.074,0.0,0.0243902439,-0.002267724938,-0.02666666667,-0.4846952427,0.0,0.0,0.0,0.0,0.0,0.0,-0.136852086,0.0,0.0,-0.01035254617,0.128530128,0.03182274095
2817,1971-06-30,CAT,0.0,0.0,-0.05714285714,0.0,0.0,0.03667611623,0.0,0.222,0.151,20.485,2.6,12.303,0.206,1.3,0.186,7.708,0.112,0.067,0.935,0.855,1.887,3.068,0.0,0.006666666667,0.07183968188,-0.08127208481,0.07741483492,-0.009615384615,0.01088646967,-0.01587301587,0.02133297999,-0.01754385965,-0.01470588235,-0.09135082604,0.0,0.0,0.09026297086,0.02970272641,0.05723133334
3980,1971-06-30,DIS,0.0,0.0,0.5,0.0,0.0,0.2891133367,0.0,0.204,0.113,58.527,0.175,73.266,0.209,0.019,0.309,13.13,0.177,0.143,3.241,0.227,2.566,6.094,0.0,0.05607476636,-0.07801005057,0.06060606061,-0.05665284681,0.0,0.0,0.0,0.0,0.0,0.04379562044,0.06999009574,0.0,0.0,-0.05665634675,0.1347950829,-0.03570161413
7257,1971-06-30,MRK,0.0,0.0,0.025,0.0,0.0,0.03979400026,0.0,0.403,0.253,33.166,2.05,38.411,0.464,0.074,0.685,15.218,0.187,0.152,4.04,0.33,2.58,8.347,0.0,0.02845528455,0.00135865463,-0.03301886792,0.03003405647,0.0,0.0,0.0,0.0,0.0,0.0,-0.07169117647,0.0,0.0,0.0299851925,0.02355915433,0.115481538
4503,1971-06-30,XOM,0.0,0.0,-0.05988023952,0.0,0.0,-0.0351887396,0.0,0.184,0.133,10.887,5.57,6.457,0.178,1.046,0.318,5.055,0.132,0.078,1.799,0.714,1.54,1.378,0.0,0.064,-0.1232887744,0.1275303644,-0.1115850303,-0.1188118812,-0.06188340807,1.628099174,-0.09651474531,0.03937007874,0.05405405405,-0.5018000554,0.0,0.0,-0.06576271186,-0.04877782772,-0.001283652635
1209,1971-09-30,APD,-0.9922390325,-0.9767446672,-0.141025641,-0.9943106932,-0.9869939602,0.05409730726,0.0,0.144,0.085,18.302,0.412,6.367,0.114,2.693,0.491,7.911,0.136,0.053,1.884,1.646,1.551,1.243,-0.006896551724,-0.1237113402,-0.1630310514,0.1605633803,-0.3819046694,-0.02564102564,0.003727171077,-0.0315581854,0.04504623514,-0.04225352113,-0.03636363636,0.03007107709,0.1430555556,-0.0622732769,-0.3028603477,-0.01832227531,-0.03813300793
6266,1971-09-30,JNJ,0.0,0.0,0.0,0.0,0.0,0.01579002478,0.0,0.306,0.186,52.949,0.456,190.073,0.306,0.193,0.493,17.693,0.116,0.09,1.947,0.321,3.745,9.702,0.0,0.04494382022,-0.00775818451,-0.03184713376,0.03287632524,0.0,0.0,0.0,0.0,0.0,0.01123595506,0.03729355354,0.0,0.0,0.03289683807,-0.04739791843,0.05177004995
2817,1971-09-30,CAT,0.0,0.0,-0.303030303,0.0,0.0,-0.10733208,0.0,0.222,0.135,17.842,3.35,10.176,0.182,1.393,0.175,8.538,0.108,0.062,1.344,0.855,1.887,2.315,0.0,-0.1059602649,-0.1290212351,0.2884615385,-0.1728846623,-0.1165048544,0.07153846154,-0.05913978495,0.1076803321,-0.03571428571,-0.07462686567,0.4374331551,0.0,0.0,-0.2454367666,0.05723133334,-0.1093862505
4839,1971-09-30,F,0.0,0.0,-0.5489130435,0.0,0.0,-0.07704149128,0.0,0.192,0.109,11.636,3.96,5.287,0.286,0.741,-0.403,5.074,0.064,0.037,0.06,0.793,1.331,0.853,0.0,0.0,-0.07921183825,0.056,-0.09298335907,0.6436781609,0.07547169811,-3.202185792,0.318949831,-0.01538461538,-0.02631578947,-0.04761904762,0.0,0.0,-0.0284738041,0.1256411645,-0.02734179645
1722,1971-09-30,ADM,0.0,0.0,0.1692307692,0.0,0.0,-0.7273219157,0.0,0.165,0.1,10.848,2.65,7.746,0.165,1.854,0.08,5.689,0.031,0.018,0.152,1.095,1.88,1.054,0.0,-0.1150442478,0.05381775792,0.01923076923,-0.01949367089,0.0,0.0,0.0,0.0,0.0,0.0,-0.1871657754,0.0,0.0,-0.01953488372,-0.0672835828,-0.1136043109
6066,1971-09-30,IBM,0.0,0.0,0.04054054054,0.0,0.0,0.07176361674,0.0,0.37,0.176,33.461,1.7,18.059,0.296,0.287,0.736,12.639,0.278,0.133,4.216,0.436,1.806,5.807,0.0,0.005714285714,0.0005382292258,-0.005847953216,0.004896778143,0.0,0.0,0.0,0.0,0.0,-0.01481481481,0.3827484421,0.0,0.0,0.005019037729,-0.02815711235,0.069685273
7241,1971-09-30,CVS,0.0,0.0,0.3636363636,0.0,0.0,0.060014227,0.0,0.296,0.268,28.788,1.4,39.913,0.435,0.245,0.425,11.257,0.06,0.047,2.134,0.678,2.302,6.957,0.0,0.06349206349,-0.03776990441,-0.04109589041,1.072433667,0.0,0.0,0.0,0.0,0.0,0.02173913043,-0.218601245,0.0,0.0,-0.0165394402,0.03182274095,0.0645455635
8530,1971-09-30,PFE,0.0,0.0,0.2413793103,0.0,0.0,0.06714866579,0.0,0.227,0.163,27.593,1.74,20.289,0.266,0.618,0.625,11.911,0.124,0.094,2.528,0.656,2.015,4.242,0.0,0.0251572327,-0.1103337095,0.1012658228,-0.136564814,0.02307692308,-0.03286384977,0.004823151125,-0.02352844729,0.01639344262,0.01075268817,-0.09488005729,0.0,0.0,-0.09706257982,0.03961494874,0.02199357435
